angle_deg,state,tr_F_rho_real
0.0,ket_0,0.1675897914765434
0.0,ket_1,0.1675897914765434
0.0,ket_plus,0.16758979147654338
0.0,ket_minus,0.16758979147654338
0.0,ket_plus_i,-0.05355494935726149
0.0,ket_minus_i,0.38873453231034827
15.0,ket_0,0.1675897914765434
15.0,ket_1,0.1675897914765434
15.0,ket_plus,0.2644994038632758
15.0,ket_minus,0.07068017908981095
15.0,ket_plus_i,-0.06631334186820123
15.0,ket_minus_i,0.40149292482128796
30.0,ket_0,0.1675897914765434
30.0,ket_1,0.1675897914765434
30.0,ket_plus,0.3548047863165591
30.0,ket_minus,-0.019625203363472343
30.0,ket_plus_i,-0.1037190560356405
30.0,ket_minus_i,0.4388986389887273
45.0,ket_0,0.1675897914765434
45.0,ket_1,0.1675897914765434
45.0,ket_plus,0.4323517762589026
45.0,ket_minus,-0.09717219330581586
45.0,ket_plus_i,-0.1632229542549337
45.0,ket_minus_i,0.4984025372080204
60.0,ket_0,0.1675897914765434
60.0,ket_1,0.1675897914765434
60.0,ket_plus,0.4918556744781958
60.0,ket_minus,-0.15667609152510903
60.0,ket_plus_i,-0.24076994419727718
60.0,ket_minus_i,0.575949527150364
75.0,ket_0,0.1675897914765434
75.0,ket_1,0.1675897914765434
75.0,ket_plus,0.5292613886456351
75.0,ket_minus,-0.19408180569254835
75.0,ket_plus_i,-0.3310753266505605
75.0,ket_minus_i,0.6662549096036473
90.0,ket_0,0.1675897914765434
90.0,ket_1,0.1675897914765434
90.0,ket_plus,0.5420197811565749
90.0,ket_minus,-0.2068401982034881
90.0,ket_plus_i,-0.42798493903729296
90.0,ket_minus_i,0.7631645219903798
