x,k,lambda_before,lambda_after,delta_lambda,abs_delta_lambda
9,2,-0.03341404938452234,-0.033414049384522346,-6.938893903907228e-18,6.938893903907228e-18
10,8,-0.015468291053746485,-0.015468291053746436,4.85722573273506e-17,4.85722573273506e-17
5,1,0.08010242647045547,0.08010242647045546,-1.3877787807814457e-17,1.3877787807814457e-17
1,8,-0.05713226110068057,-0.057132261100680606,-3.469446951953614e-17,3.469446951953614e-17
8,6,0.02007492767464559,0.020074927674645603,1.3877787807814457e-17,1.3877787807814457e-17
11,7,-0.35820239525439,-0.35820239525439,0.0,0.0
2,4,0.301139660891828,0.30113966089182775,-2.220446049250313e-16,2.220446049250313e-16
0,8,0.047637714814731266,0.047637714814731266,0.0,0.0
8,9,0.07615863644700864,0.0761586364470086,-4.163336342344337e-17,4.163336342344337e-17
1,0,0.0057941299608094965,0.0057941299608094965,0.0,0.0
11,0,0.04261436127591631,0.04261436127591636,5.551115123125783e-17,5.551115123125783e-17
7,3,-0.16426221877671615,-0.16426221877671615,0.0,0.0
2,0,-0.025498517183196467,-0.02549851718319643,3.8163916471489756e-17,3.8163916471489756e-17
1,1,-0.10651722680964584,-0.10651722680964575,9.71445146547012e-17,9.71445146547012e-17
8,5,-0.04433864962285406,-0.044338649622854207,-1.457167719820518e-16,1.457167719820518e-16
10,9,0.17796713252502602,0.17796713252502605,2.7755575615628914e-17,2.7755575615628914e-17
6,3,-0.12178881455172205,-0.12178881455172205,0.0,0.0
6,9,-0.38628177271640046,-0.3862817727164003,1.6653345369377348e-16,1.6653345369377348e-16
0,3,-0.04008561139585106,-0.040085611395851026,3.469446951953614e-17,3.469446951953614e-17
7,0,0.06327599705423881,0.06327599705423892,1.1102230246251565e-16,1.1102230246251565e-16
9,4,0.04957386974239284,0.04957386974239283,-1.3877787807814457e-17,1.3877787807814457e-17
3,7,-0.026520171920939212,-0.026520171920939205,6.938893903907228e-18,6.938893903907228e-18
6,6,-0.09527434048011194,-0.09527434048011191,2.7755575615628914e-17,2.7755575615628914e-17
0,7,0.1379224688138338,0.13792246881383388,8.326672684688674e-17,8.326672684688674e-17
8,3,-0.03028928414359517,-0.03028928414359517,0.0,0.0
2,8,-0.08455165527831136,-0.08455165527831135,1.3877787807814457e-17,1.3877787807814457e-17
9,0,-0.14306077252957972,-0.14306077252957977,-5.551115123125783e-17,5.551115123125783e-17
4,2,0.1982287992084482,0.19822879920844824,5.551115123125783e-17,5.551115123125783e-17
4,8,0.09279679690437606,0.09279679690437605,-1.3877787807814457e-17,1.3877787807814457e-17
9,1,-0.07428239623008367,-0.07428239623008369,-1.3877787807814457e-17,1.3877787807814457e-17
4,0,0.0008976036277082433,0.0008976036277082503,6.938893903907228e-18,6.938893903907228e-18
7,9,-0.2545227342707303,-0.25452273427073036,-5.551115123125783e-17,5.551115123125783e-17
6,7,0.047342213816886344,0.047342213816886386,4.163336342344337e-17,4.163336342344337e-17
6,2,-0.0318183667707643,-0.03181836677076429,6.938893903907228e-18,6.938893903907228e-18
3,0,-0.132021358386978,-0.13202135838697796,5.551115123125783e-17,5.551115123125783e-17
6,1,0.05222603412180793,0.05222603412180798,4.85722573273506e-17,4.85722573273506e-17
2,1,-0.18730823380210054,-0.18730823380210065,-1.1102230246251565e-16,1.1102230246251565e-16
1,6,0.15810395275599315,0.1581039527559932,5.551115123125783e-17,5.551115123125783e-17
11,2,0.10735188478507718,0.10735188478507729,1.1102230246251565e-16,1.1102230246251565e-16
3,9,-0.005259484647394612,-0.005259484647394702,-9.020562075079397e-17,9.020562075079397e-17
10,5,0.08482206325050613,0.08482206325050615,1.3877787807814457e-17,1.3877787807814457e-17
0,4,-0.08519484807224953,-0.08519484807224956,-2.7755575615628914e-17,2.7755575615628914e-17
7,2,-0.12964006246484788,-0.12964006246484788,0.0,0.0
7,1,-0.0004832229268846369,-0.00048322292688463345,3.469446951953614e-18,3.469446951953614e-18
3,4,0.09854339199927875,0.09854339199927874,-1.3877787807814457e-17,1.3877787807814457e-17
10,2,-0.01747927861453808,-0.01747927861453804,4.163336342344337e-17,4.163336342344337e-17
6,0,0.049595369664899205,0.04959536966489926,5.551115123125783e-17,5.551115123125783e-17
4,1,0.1075992500983286,0.1075992500983286,0.0,0.0
5,3,0.04119716025907481,0.04119716025907483,2.0816681711721685e-17,2.0816681711721685e-17
3,6,-0.021114809138223334,-0.02111480913822337,-3.469446951953614e-17,3.469446951953614e-17
5,2,0.048898115865989245,0.04889811586598923,-1.3877787807814457e-17,1.3877787807814457e-17
4,7,0.005991148560958864,0.005991148560958875,1.0408340855860843e-17,1.0408340855860843e-17
2,6,0.023172815304059135,0.023172815304059177,4.163336342344337e-17,4.163336342344337e-17
0,2,-0.09603269487983046,-0.09603269487983057,-1.1102230246251565e-16,1.1102230246251565e-16
2,9,0.20206961822115585,0.20206961822115593,8.326672684688674e-17,8.326672684688674e-17
11,6,-0.35831606082583206,-0.3583160608258321,-5.551115123125783e-17,5.551115123125783e-17
5,8,0.0901088857329019,0.0901088857329019,0.0,0.0
0,1,-0.07518682878155153,-0.07518682878155161,-8.326672684688674e-17,8.326672684688674e-17
2,7,-0.0382808745658457,-0.03828087456584566,4.163336342344337e-17,4.163336342344337e-17
3,3,0.23490244597439217,0.23490244597439205,-1.1102230246251565e-16,1.1102230246251565e-16
2,2,0.0030236356290078356,0.0030236356290078217,-1.3877787807814457e-17,1.3877787807814457e-17
0,5,0.011795211703720304,0.011795211703720367,6.245004513516506e-17,6.245004513516506e-17
11,5,-0.36287957269127874,-0.36287957269127874,0.0,0.0
7,7,0.06718674244727403,0.06718674244727396,-6.938893903907228e-17,6.938893903907228e-17
5,6,-0.11312670541371156,-0.11312670541371156,0.0,0.0
10,4,0.08848985675129924,0.08848985675129929,5.551115123125783e-17,5.551115123125783e-17
2,5,0.054930259316962174,0.05493025931696227,9.71445146547012e-17,9.71445146547012e-17
9,8,-0.005589545924555961,-0.00558954592455594,2.0816681711721685e-17,2.0816681711721685e-17
7,5,-0.18689903886083714,-0.18689903886083717,-2.7755575615628914e-17,2.7755575615628914e-17
3,5,-0.027017974822985482,-0.02701797482298549,-6.938893903907228e-18,6.938893903907228e-18
1,5,0.1878759188271716,0.1878759188271716,0.0,0.0
7,6,-0.01693589090545133,-0.01693589090545133,0.0,0.0
4,4,0.018172709879138813,0.018172709879138833,2.0816681711721685e-17,2.0816681711721685e-17
6,4,-0.2600258216448618,-0.26002582164486165,1.6653345369377348e-16,1.6653345369377348e-16
6,5,-0.3183690244606278,-0.3183690244606278,0.0,0.0
8,8,0.03547407076145628,0.035474070761456276,-6.938893903907228e-18,6.938893903907228e-18
6,8,0.059356090487781635,0.059356090487781635,0.0,0.0
9,6,0.052939153184427275,0.0529391531844273,2.7755575615628914e-17,2.7755575615628914e-17
7,8,0.0491339542490269,0.04913395424902691,1.3877787807814457e-17,1.3877787807814457e-17
5,4,-0.06711501079653595,-0.067115010796536,-5.551115123125783e-17,5.551115123125783e-17
11,8,-0.34170731374305907,-0.34170731374305935,-2.7755575615628914e-16,2.7755575615628914e-16
