n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.04505473848868995,0.0014520242149627905,-0.0014520242149627905,0.04004863019043102,0.04004863019043213,0.006666666666666667,-0.024526798012898005,-0.242833058645389,0.042490045432896015,0.4266666666666667
1,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0,0.0,-0.0,0.04004863019043102,0.0,0.0,-0.024526798012898005,-0.242833058645389,0.042490045432896015,0.4266666666666667
2,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813959,-0.0007260121074813959,0.056001534354845145,0.015952904164414125,0.0033333333333333335,-0.024526798012898005,-0.24201818260966623,0.042490045432896015,0.64
3,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.04505473848868995,0.0014520242149627907,-0.0014520242149627907,0.08476607571480763,0.02876454135996248,0.006666666666666667,-0.024526798012898008,-0.2403884305382207,0.042490045432896015,1.0666666666666667
4,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.06758210773303491,0.002178036322444186,-0.002178036322444186,0.12295699933694244,0.03819092362213482,0.01,-0.024526798012898008,-0.23794380243105237,0.042490045432896015,1.7066666666666668
5,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.04505473848868995,0.00145202421496279,-0.00145202421496279,0.14614474600856162,0.023187746671619172,0.006666666666666667,-0.02452679801289801,-0.23631405035960684,0.042490045432896015,2.1333333333333333
6,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0,0.0,-0.0,0.14614474600856162,0.0,0.0,-0.02452679801289801,-0.23631405035960684,0.042490045432896015,2.1333333333333333
7,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813953,-0.0007260121074813953,0.15720193843861574,0.011057192430054125,0.0033333333333333335,-0.02452679801289801,-0.23549917432388406,0.042490045432896015,2.3466666666666667
8,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0,0.0,-0.0,0.15720193843861574,0.0,0.0,-0.02452679801289801,-0.23549917432388406,0.042490045432896015,2.3466666666666667
9,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.04505473848868995,0.0014520242149627918,-0.0014520242149627918,0.1783966827561615,0.021194744317545755,0.006666666666666667,-0.024526798012898008,-0.23386942225243845,0.042490045432896015,2.7733333333333334
10,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0,0.0,-0.0,0.1783966827561615,0.0,0.0,-0.024526798012898008,-0.23386942225243845,0.042490045432896015,2.7733333333333334
11,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0901094769773799,0.002904048429925582,-0.002904048429925582,0.217695478382893,0.0392987956267315,0.013333333333333334,-0.024526798012898,-0.23060991810954728,0.042490045432896015,3.6266666666666665
12,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.04505473848868995,0.0014520242149627912,-0.0014520242149627912,0.23604246569971626,0.01834698731682327,0.006666666666666667,-0.024526798012898,-0.2289801660381017,0.042490045432896015,4.053333333333334
13,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0,0.0,-0.0,0.23604246569971626,0.0,0.0,-0.024526798012898,-0.2289801660381017,0.042490045432896015,4.053333333333334
14,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.04505473848868995,0.0014520242149627918,-0.0014520242149627918,0.25363894692168953,0.01759648122197327,0.006666666666666667,-0.024526798012898005,-0.22735041396665617,0.042490045432896015,4.48
15,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813956,-0.0007260121074813956,0.26217712938993243,0.008538182468242894,0.0033333333333333335,-0.024526798012898008,-0.22653553793093342,0.042490045432896015,4.693333333333333
16,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813959,-0.0007260121074813959,0.27055175405532184,0.008374624665389407,0.0033333333333333335,-0.024526798012898008,-0.22572066189521064,0.042490045432896015,4.906666666666666
17,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0,0.0,-0.0,0.27055175405532184,0.0,0.0,-0.024526798012898008,-0.22572066189521064,0.042490045432896015,4.906666666666666
18,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813956,-0.0007260121074813956,0.2787693717685853,0.008217617713263459,0.0033333333333333335,-0.024526798012898008,-0.22490578585948787,0.042490045432896015,5.12
19,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0,0.0,-0.0,0.2787693717685853,0.0,0.0,-0.024526798012898008,-0.22490578585948787,0.042490045432896015,5.12
20,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.005313401013419029,-0.005313401013419029,0.30083132870067203,0.022061956932086735,0.0033333333333333335,-0.024526798012898,-0.224090909823765,0.042490045432896015,5.333333333333333
21,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813963,-0.0007260121074813963,0.30888581874941057,0.008054490048738538,0.0033333333333333335,-0.024526798012898005,-0.22327603378804226,0.042490045432896015,5.546666666666667
22,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813956,-0.0007260121074813956,0.31679477440935616,0.007908955659945593,0.0033333333333333335,-0.024526798012898005,-0.22246115775231948,0.042490045432896015,5.76
23,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813956,-0.0007260121074813956,0.3245632832741043,0.007768508864748114,0.0033333333333333335,-0.024526798012898005,-0.2216462817165967,0.042490045432896015,5.973333333333334
24,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813956,-0.0007260121074813956,0.33219605217851583,0.007632768904411558,0.0033333333333333335,-0.024526798012898005,-0.22083140568087392,0.042490045432896015,6.1866666666666665
25,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0,0.0,-0.0,0.33219605217851583,0.0,0.0,-0.024526798012898005,-0.22083140568087392,0.042490045432896015,6.1866666666666665
26,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0,0.0,-0.0,0.33219605217851583,0.0,0.0,-0.024526798012898005,-0.22083140568087392,0.042490045432896015,6.1866666666666665
27,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813956,-0.0007260121074813956,0.33969744799230167,0.007501395813785838,0.0033333333333333335,-0.024526798012898005,-0.22001652964515114,0.042490045432896015,6.4
28,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813959,-0.0007260121074813959,0.34707153278033354,0.007374084788031865,0.0033333333333333335,-0.024526798012897998,-0.21920165360942825,0.042490045432896015,6.613333333333333
29,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0,0.0,-0.0,0.34707153278033354,0.0,0.0,-0.024526798012897998,-0.21920165360942825,0.042490045432896015,6.613333333333333
30,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813956,-0.0007260121074813956,0.35432209426970096,0.007250561489367424,0.0033333333333333335,-0.024526798012897998,-0.2183867775737055,0.042490045432896015,6.826666666666667
31,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.0,0.0,-0.0,0.35432209426970096,0.0,0.0,-0.024526798012897998,-0.2183867775737055,0.042490045432896015,6.826666666666667
32,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.06758210773303491,0.002178036322444187,-0.002178036322444187,0.3753669355785367,0.021044841308835716,0.01,-0.024526798012898,-0.2159421494665372,0.042490045432896015,7.466666666666667
33,constant,0.03,2.0,64,0.15700554375087428,0.004710166312526228,300,0.022527369244344973,0.0007260121074813959,-0.0007260121074813959,0.3821566567136749,0.006789721135138205,0.0033333333333333335,-0.024526798012897998,-0.21512727343081436,0.042490045432896015,7.68
