epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.3,1.1438263199750123,0.45431024025996847,0.0016578262721350773,0.004068181818181818,-0.024271590678564492,0.9704194543754648
