epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.15,0.9545949488958201,0.26217340558583113,0.0022295846005606227,0.003994318181818182,-0.024271590678564492,0.9704194543754648
