epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.3555861475493767,0.04137701847205577,0.002745583425625226,0.003960227272727273,-0.024271590678564492,0.9704194543754648
