epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.6,0.9339636238154614,0.8161742216869594,0.0005311657664214888,0.003914772727272728,-0.024271590678564492,0.9704194543754648
