angle_deg,state,tr_F_rho_real
0.0,ket_0,0.41647812743938817
0.0,ket_1,0.41647812743938817
0.0,ket_plus,0.41647812743938806
0.0,ket_minus,0.41647812743938806
0.0,ket_plus_i,0.30916257572292827
0.0,ket_minus_i,0.5237936791558478
15.0,ket_0,0.41647812743938817
15.0,ket_1,0.41647812743938817
15.0,ket_plus,0.5265635006759941
15.0,ket_minus,0.30639275420278206
15.0,ket_plus_i,0.29466956138848843
15.0,ket_minus_i,0.5382866934902877
30.0,ket_0,0.41647812743938817
30.0,ket_1,0.41647812743938817
30.0,ket_plus,0.6291467376512063
30.0,ket_minus,0.2038095172275698
30.0,ket_plus_i,0.2521781933612224
30.0,ket_minus_i,0.5807780615175537
45.0,ket_0,0.41647812743938817
45.0,ket_1,0.41647812743938817
45.0,ket_plus,0.7172369602919788
45.0,ket_minus,0.11571929458679732
45.0,ket_plus_i,0.18458418815188243
45.0,ket_minus_i,0.6483720667268937
60.0,ket_0,0.41647812743938817
60.0,ket_1,0.41647812743938817
60.0,ket_plus,0.7848309655013188
60.0,ket_minus,0.048125289377457386
60.0,ket_plus_i,0.09649396551111
60.0,ket_minus_i,0.7364622893676661
75.0,ket_0,0.41647812743938817
75.0,ket_1,0.41647812743938817
75.0,ket_plus,0.8273223335285849
75.0,ket_minus,0.00563392135019125
75.0,ket_plus_i,-0.006089271464102319
75.0,ket_minus_i,0.8390455263428784
90.0,ket_0,0.41647812743938817
90.0,ket_1,0.41647812743938817
90.0,ket_plus,0.8418153478630247
90.0,ket_minus,-0.008859092984248584
90.0,ket_plus_i,-0.11617464470070837
90.0,ket_minus_i,0.9491308995794845
