profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,-0.17279774941987214,0.025581511152156542,0.00048129482559899905,-5.7871124094918205,0.0034166666666666664,-0.00014935357630696178,0.1100486427130454
