K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.45455104026662524,0.029862903364820843,0.029862903364820843,0.0,0.0
8,0.22727552013331262,0.029862903364820843,0.029862903364820843,0.0,0.0
16,0.11363776006665631,0.02986290336482084,0.029862903364820843,1.1617915745059749e-16,1.1617915745059749e-14
32,0.056818880033328155,0.029862903364820847,0.029862903364820843,1.1617915745059749e-16,1.1617915745059749e-14
64,0.028409440016664077,0.029862903364820843,0.029862903364820843,0.0,0.0
128,0.014204720008332039,0.029862903364820823,0.029862903364820843,6.970749447035849e-16,6.970749447035849e-14
