angle_deg,state,tr_F_rho_real
0.0,ket_0,0.45130203278535097
0.0,ket_1,0.45130203278535097
0.0,ket_plus,0.45130203278535086
0.0,ket_minus,0.45130203278535086
0.0,ket_plus_i,0.5658034178839956
0.0,ket_minus_i,0.33680064768670614
15.0,ket_0,0.45130203278535097
15.0,ket_1,0.45130203278535097
15.0,ket_plus,0.5992580517571806
15.0,ket_minus,0.30334601381352105
15.0,ket_plus_i,0.5463246384532661
15.0,ket_minus_i,0.35627942711743565
30.0,ket_0,0.45130203278535097
30.0,ket_1,0.45130203278535097
30.0,ket_plus,0.7371311125449624
30.0,ket_minus,0.16547295302573933
30.0,ket_plus_i,0.4892157467890767
30.0,ket_minus_i,0.413388318781625
45.0,ket_0,0.45130203278535097
45.0,ket_1,0.45130203278535097
45.0,ket_plus,0.8555253939020147
45.0,ket_minus,0.04707867166868712
45.0,ket_plus_i,0.3983686194814362
45.0,ket_minus_i,0.5042354460892655
60.0,ket_0,0.45130203278535097
60.0,ket_1,0.45130203278535097
60.0,ket_plus,0.9463725212096551
60.0,ket_minus,-0.04376845563895337
60.0,ket_plus_i,0.279974338124384
60.0,ket_minus_i,0.6226297274463177
75.0,ket_0,0.45130203278535097
75.0,ket_1,0.45130203278535097
75.0,ket_plus,1.0034814128738445
75.0,ket_minus,-0.10087734730314278
75.0,ket_plus_i,0.14210127733660222
75.0,ket_minus_i,0.7605027882340996
90.0,ket_0,0.45130203278535097
90.0,ket_1,0.45130203278535097
90.0,ket_plus,1.022960192304574
90.0,ket_minus,-0.12035612673387229
90.0,ket_plus_i,-0.005854741635227534
90.0,ket_minus_i,0.9084588072059292
