angle_deg,state,tr_F_rho_real
0.0,ket_0,0.5986525424095546
0.0,ket_1,0.5986525424095546
0.0,ket_plus,0.5986525424095545
0.0,ket_minus,0.5986525424095545
0.0,ket_plus_i,0.9145987222771216
0.0,ket_minus_i,0.28270636254198733
15.0,ket_0,0.5986525424095546
15.0,ket_1,0.5986525424095546
15.0,ket_plus,0.777500283405692
15.0,ket_minus,0.4198048014134169
15.0,ket_plus_i,0.8910529704871164
15.0,ket_minus_i,0.3062521143319925
30.0,ket_0,0.5986525424095546
30.0,ket_1,0.5986525424095546
30.0,ket_plus,0.9441598464128093
30.0,ket_minus,0.2531452384062996
30.0,ket_plus_i,0.8220203191903951
30.0,ket_minus_i,0.3752847656287138
45.0,ket_0,0.5986525424095546
45.0,ket_1,0.5986525424095546
45.0,ket_plus,1.0872736576299213
45.0,ket_minus,0.11003142718918744
45.0,ket_plus_i,0.7122052294909789
45.0,ket_minus_i,0.48509985532813005
60.0,ket_0,0.5986525424095546
60.0,ket_1,0.5986525424095546
60.0,ket_plus,1.1970887473293377
60.0,ket_minus,0.00021633748977123443
60.0,ket_plus_i,0.5690914182738668
60.0,ket_minus_i,0.6282136665452421
75.0,ket_0,0.5986525424095546
75.0,ket_1,0.5986525424095546
75.0,ket_plus,1.266121398626059
75.0,ket_minus,-0.06881631380695019
75.0,ket_plus_i,0.40243185526674935
75.0,ket_minus_i,0.7948732295523595
90.0,ket_0,0.5986525424095546
90.0,ket_1,0.5986525424095546
90.0,ket_plus,1.2896671504160642
90.0,ket_minus,-0.09236206559695537
90.0,ket_plus_i,0.22358411427061187
90.0,ket_minus_i,0.973720970548497
