eta0,sample,k,bond,abs_src_mu,coh_layer_mean,coh_sum,absLambda_sum
0.5,6,3,0,0.017195413786331968,0.41367419502601027,0.839724143248153,0.31205978742635515
0.5,6,3,1,0.005147413305193829,0.41367419502601027,0.8419927343090466,0.14147752717011242
0.5,6,3,2,0.0037949325642655978,0.41367419502601027,0.814972636855888,0.5690250995775799
0.5,7,0,0,0.06845847683249448,0.4590486930405921,0.9610511984173545,0.12098198931137857
0.5,7,0,1,0.09898568756939294,0.4590486930405921,0.9426517176360156,0.07510293842978105
0.5,7,0,2,0.08434305156337399,0.4590486930405921,0.875143573745014,0.3558080891392079
0.5,7,1,0,0.05888057923673328,0.28412911280416425,0.5115880527828891,0.4089856355847947
0.5,7,1,1,0.07266356614548383,0.28412911280416425,0.8766777740583485,0.42505627906943516
0.5,7,1,2,0.04859450013137946,0.28412911280416425,0.6249283984337679,0.44532889174777496
0.5,7,2,0,0.008050450336193057,0.3895315517129128,0.6635637480301209,0.23410632912315393
0.5,7,2,1,0.011734774241578429,0.3895315517129128,0.8989289929893477,0.163117214030857
0.5,7,2,2,0.006307488466330309,0.3895315517129128,0.8945624588215304,0.44882383822676386
0.5,7,3,0,0.0018071432338625753,0.3616704825732828,0.546802239767553,0.4245021367788794
0.5,7,3,1,0.004990739083505493,0.3616704825732828,0.8311602382579121,0.29371396333222366
0.5,7,3,2,0.001002325822624807,0.3616704825732828,0.8998796905255781,0.4858745325035514
0.5,8,0,0,0.007622446547209045,0.3991333112436347,0.9340248420468309,0.1797143200853391
0.5,8,0,1,0.0032134194690223838,0.3991333112436347,0.7832110740192495,0.20540299872771595
0.5,8,0,2,0.002068419583484038,0.3991333112436347,0.6625084029277081,0.447162857269228
0.5,8,1,0,0.05712012920919968,0.38454008144596064,0.6998024937639129,0.21895751490812837
0.5,8,1,1,0.02843638506422138,0.38454008144596064,0.8119770013036336,0.17576168276930537
0.5,8,1,2,0.08389392659077045,0.38454008144596064,0.8383578320199296,0.25835479612951034
0.5,8,2,0,0.04247935566526282,0.28126877915018555,0.5333747048862829,0.32709349625492296
0.5,8,2,1,0.022154370676159874,0.28126877915018555,0.8569496222716599,0.23245711064503077
0.5,8,2,2,0.09713412796632666,0.28126877915018555,0.5917004117144594,0.3323873451866409
0.5,8,3,0,0.009766436338669976,0.4326762147621571,0.8954109618722721,0.4198082098807864
0.5,8,3,1,0.0003628301369699872,0.4326762147621571,0.8997687462172668,0.39748859698209393
0.5,8,3,2,0.006313932829239036,0.4326762147621571,0.8352938971763564,0.6308846328201074
0.5,9,0,0,0.05336122763030545,0.439479586882377,0.8161627846654609,0.29976689222673775
0.5,9,0,1,0.057124055583437555,0.439479586882377,0.9345801039041745,0.28399590883377784
0.5,9,0,2,0.0567798416761351,0.439479586882377,0.941755562864047,0.44984862041506035
0.5,9,1,0,0.04190958299215296,0.44531683642277986,0.8968298508290039,0.27461257170353426
0.5,9,1,1,0.042801374639936426,0.44531683642277986,0.9700347725189351,0.1474073519404186
0.5,9,1,2,0.05207773898302334,0.44531683642277986,0.8844374948621158,0.0852427624433792
0.5,9,2,0,0.003432427549746214,0.30412096421543083,0.39698835142240846,0.4192939869961917
0.5,9,2,1,0.010966249670953837,0.30412096421543083,0.5206944330689671,0.33520438333681024
0.5,9,2,2,0.00489145887570858,0.30412096421543083,0.8194955054393149,0.2078702606797332
0.5,9,3,0,0.005324252688946309,0.3758337321422975,0.537357131976764,0.7929568466198116
0.5,9,3,1,0.01051255217475136,0.3758337321422975,0.9231693946167641,0.7746354694891073
0.5,9,3,2,0.0032408978123891494,0.3758337321422975,0.9659777965924259,0.4788969961116092
0.5,10,0,0,0.0006619497274689412,0.30496301693896977,0.5932037438622921,0.280764669703616
0.5,10,0,1,0.02047086732295411,0.30496301693896977,0.7119745478059597,0.3350330039963661
0.5,10,0,2,0.0023383050932275183,0.30496301693896977,0.626648323893587,0.29467547280460504
0.5,10,1,0,0.0431112531491864,0.40615164427185135,0.9979565011788135,0.11315970575703514
0.5,10,1,1,0.012717786887410192,0.40615164427185135,0.7883059032027913,0.0779883491499786
0.5,10,1,2,0.012470789213485453,0.40615164427185135,0.6266500759085918,0.3346654331538836
0.5,10,2,0,0.001517133635642065,0.36926196621480895,0.6803322927543123,0.22471511478798128
0.5,10,2,1,0.02464578197359477,0.36926196621480895,0.8961631123568199,0.281300470339983
0.5,10,2,2,0.0015518962319099607,0.36926196621480895,0.7967155721049235,0.2667879685575807
0.5,10,3,0,0.0069905279015352075,0.4418311359725766,0.8997032448686075,0.36097852463199825
0.5,10,3,1,0.007783780071852292,0.4418311359725766,0.9475574048799837,0.1729949667819948
0.5,10,3,2,0.011417346840141167,0.4418311359725766,0.8676212990216992,0.5098634182596176
0.5,11,0,0,0.010596049794399287,0.40623167105419133,0.7702357609341979,0.24554397914042714
0.5,11,0,1,0.00230817578064475,0.40623167105419133,0.6463341495240285,0.2800939137440189
0.5,11,0,2,0.009523414460394173,0.40623167105419133,0.8546909232825675,0.6067321404571224
0.5,11,1,0,0.003991313965070199,0.3824487230131669,0.5545301040899485,0.2549359036715554
0.5,11,1,1,0.01191097556739677,0.3824487230131669,0.5320727513032356,0.2781268350099925
0.5,11,1,2,0.027472899424433338,0.3824487230131669,0.975264787962719,0.20403841875065304
0.5,11,2,0,0.015554330849514098,0.4455094884313886,0.7919279735096816,0.09279329553001417
0.5,11,2,1,0.027241418535640986,0.4455094884313886,0.8521914633549175,0.19940314903477446
0.5,11,2,2,0.021579038294645397,0.4455094884313886,0.9901099802158728,0.3090095915991
0.5,11,3,0,0.0006781271332443903,0.3318871544887188,0.7402932802205326,0.30684885798136874
0.5,11,3,1,0.026820344734344213,0.3318871544887188,0.4098432616436689,0.5159247340319602
0.5,11,3,2,0.021628545536703386,0.3318871544887188,0.5872553377343426,0.6895107077201856
0.5,12,0,0,0.001980262785452407,0.3679413991482487,0.9241583970411221,0.32010646472417364
0.5,12,0,1,0.0017617480664556602,0.3679413991482487,0.89687732129291,0.26944799229762134
0.5,12,0,2,0.0003421559716556169,0.3679413991482487,0.5476071995518725,0.19557679482096738
0.5,12,1,0,0.03447083591056393,0.3074708511627662,0.9619692011038823,0.21405242480879946
0.5,12,1,1,0.010333093003364614,0.3074708511627662,0.5535797498783503,0.3330929179996086
0.5,12,1,2,0.0013045357398129421,0.3074708511627662,0.2679142035471825,0.30593024597656393
0.5,12,2,0,0.03356526578839262,0.47787966777131763,0.923433150502792,0.3619640100660795
0.5,12,2,1,0.022237987543705467,0.47787966777131763,0.9873414259410118,0.21449347983835995
0.5,12,2,2,0.03137694969558022,0.47787966777131763,0.9880855205824787,0.04633150763595385
0.5,12,3,0,0.005652341311427954,0.4367502975619641,0.8408099312093367,0.6615410158020608
0.5,12,3,1,0.01178400831344728,0.4367502975619641,0.8034168386125442,0.7099399818508166
0.5,12,3,2,0.038331487097578464,0.4367502975619641,0.9061912590385197,0.7670674590695761
0.5,13,0,0,0.013348992583131943,0.39774617858373346,0.6313557151593894,0.2585459327567741
0.5,13,0,1,0.025746864810477024,0.39774617858373346,0.8567591322751416,0.3648104334712921
0.5,13,0,2,0.006528872106312448,0.39774617858373346,0.9596289991755445,0.6023066845977469
0.5,13,1,0,0.0315613547352447,0.38028631882715885,0.8155540164592814,0.2629899572681196
0.5,13,1,1,0.05482940135904202,0.38028631882715885,0.704332110480413,0.27287366300289456
0.5,13,1,2,0.028078819110096964,0.38028631882715885,0.705591258849354,0.25016924940961865
0.5,13,2,0,0.014025987466139563,0.3714330029962367,0.5744723183317626,0.48717810046097376
0.5,13,2,1,0.09042761126287588,0.3714330029962367,0.6692030984263166,0.3582627142381517
0.5,13,2,2,0.034082232310328794,0.3714330029962367,0.9112596936531843,0.629569343038838
0.5,13,3,0,0.03307127485373301,0.2570413914853657,0.3909880067717079,0.3770648634167928
0.5,13,3,1,0.0015582026999441851,0.2570413914853657,0.8046982557272414,0.3724803060376296
0.5,13,3,2,0.018705531337748098,0.2570413914853657,0.6371775591697548,0.4282963629171903
0.5,14,0,0,0.0009499113849791428,0.32831251654414295,0.4914277704777247,0.38806903157037
0.5,14,0,1,0.0009381499970676998,0.32831251654414295,0.6059747395896911,0.29429248982129885
0.5,14,0,2,0.003326130545502268,0.32831251654414295,0.821822295698847,0.2697080983234894
0.5,14,1,0,0.009727267355988882,0.42377117118131347,0.8824531593008917,0.11734019394951456
0.5,14,1,1,0.019602129236724893,0.42377117118131347,0.7464422484737807,0.12171685034332658
0.5,14,1,2,0.04510025897724877,0.42377117118131347,0.8126315254243621,0.32095271709772744
0.5,14,2,0,0.05454026428564492,0.4101678394709012,0.9913196652060188,0.18834144974562078
0.5,14,2,1,0.007288756992329382,0.4101678394709012,0.6691015968781514,0.0465488199068213
0.5,14,2,2,0.0736394702189189,0.4101678394709012,0.6493516926775862,0.4904777350324545
0.5,14,3,0,0.07548723709876304,0.3905004273576457,0.7657140176673588,0.20556943731565758
0.5,14,3,1,0.034439309936600236,0.3905004273576457,0.750431223164251,0.19525318483798695
0.5,14,3,2,0.044790286875216426,0.3905004273576457,0.796287691763224,0.3762326618087235
0.5,15,0,0,0.005646818062043349,0.4590801426139762,0.9616554595640994,0.17151095954311874
0.5,15,0,1,0.014099425636873133,0.4590801426139762,0.9368231625498731,0.2857956365771576
0.5,15,0,2,0.010382355578317067,0.4590801426139762,0.8746651108918055,0.5592753568991224
0.5,15,1,0,0.0009714465057671577,0.4475902100444866,0.9923720204597768,0.06463314707581905
0.5,15,1,1,0.009728605615584553,0.4475902100444866,0.9658571573077068,0.1309734817976069
0.5,15,1,2,0.014182720502844876,0.4475902100444866,0.7979888197181699,0.3642062134220838
0.5,15,2,0,0.010422584335651007,0.4088772845733628,0.7178301514731694,0.04841766441910003
0.5,15,2,1,0.01541656856100411,0.4088772845733628,0.7418137340217357,0.10344037009009392
0.5,15,2,2,0.025059137217420962,0.4088772845733628,0.9176789868202817,0.43783521114947743
0.5,15,3,0,0.0021999477722604776,0.3466702684829109,0.7868391896691487,0.3592328482802084
0.5,15,3,1,0.033784669162304846,0.3466702684829109,0.8510367054422332,0.32675442831438906
0.5,15,3,2,0.019509554779721272,0.3466702684829109,0.599841884262495,0.24662040242291403
0.5,16,0,0,0.003794872981999607,0.3779810877952714,0.7192178911863797,0.3299218008944833
0.5,16,0,1,0.008923604689298145,0.3779810877952714,0.8200166517885222,0.203321486662517
0.5,16,0,2,0.008279225077980144,0.3779810877952714,0.7927064599947058,0.2137250850332791
0.5,16,1,0,0.06700797764654204,0.3997990157450888,0.7594610663308929,0.3086275804250618
0.5,16,1,1,0.044499566370344495,0.3997990157450888,0.9586330233062399,0.38990688330800854
0.5,16,1,2,0.0690556161935143,0.3997990157450888,0.8397349966494624,0.37392947114142394
0.5,16,2,0,0.033539082940933086,0.35414243405760004,0.5366048367113896,0.2910797468259391
0.5,16,2,1,0.06299185974508498,0.35414243405760004,0.7541391691436747,0.1615963921044446
0.5,16,2,2,0.05205521573267931,0.35414243405760004,0.8799648995190106,0.6005834460904882
0.5,16,3,0,0.009962348875475808,0.366590312210029,0.7956710725296248,0.3320957514271108
0.5,16,3,1,0.01669538248048124,0.366590312210029,0.641138955857344,0.48800711189661744
0.5,16,3,2,0.02006104785981605,0.366590312210029,0.6706901763104913,0.6748191959931376
0.5,17,0,0,0.00044248603913393656,0.3980687314283498,0.7973226429375793,0.11651693416061473
0.5,17,0,1,0.0003940535278240431,0.3980687314283498,0.7211591464617835,0.042336985948328146
0.5,17,0,2,0.0001335873418908807,0.3980687314283498,0.79495228277582,0.10403691943979497
0.5,17,1,0,0.012608865177561778,0.37992116710722046,0.5538593709004939,0.39780373672406444
0.5,17,1,1,0.025363599235251038,0.37992116710722046,0.5854253455170582,0.4294791287643416
0.5,17,1,2,0.12355753578650389,0.37992116710722046,0.965825297528388,0.2277362878514615
0.5,17,2,0,0.03870544223882105,0.37900241005341084,0.9763518402212059,0.33791142985977884
0.5,17,2,1,0.04668154459651093,0.37900241005341084,0.7300314356451396,0.23601870552470908
0.5,17,2,2,0.12294861476844016,0.37900241005341084,0.5396577999924375,0.35202536048253147
0.5,17,3,0,0.005103105774273213,0.4590963368694207,0.866021473769039,0.30901361998056587
0.5,17,3,1,0.0042351551251395315,0.4590963368694207,0.8487227037417595,0.4764476283029802
0.5,17,3,2,0.0036777650083818017,0.4590963368694207,0.9703638737086435,0.8705255793955124
0.5,18,0,0,0.0011462818316079794,0.31825995443562044,0.5591146208944966,0.27666207931878084
0.5,18,0,1,0.0003236395906062161,0.31825995443562044,0.3088878386905497,0.13421961531681337
0.5,18,0,2,0.0028769286823610066,0.31825995443562044,0.7139251968479852,0.49305143815728064
0.5,18,1,0,0.12734494646463781,0.46423693708740665,0.8613051908379366,0.28030723370035904
0.5,18,1,1,0.07022894025503199,0.46423693708740665,0.8616552014025642,0.39273090623173446
0.5,18,1,2,0.03000690651423457,0.46423693708740665,0.9956425575116898,0.40034836011287667
0.5,18,2,0,0.15173571256825535,0.4354829268729039,0.7867128844277913,0.3357010461620445
0.5,18,2,1,0.08269194829280976,0.4354829268729039,0.8215080310102298,0.35364799488506155
0.5,18,2,2,0.027265538172417052,0.4354829268729039,0.9552188230638243,0.17627208470898606
0.5,18,3,0,0.0007717919336126418,0.4437628780477364,0.9904513836566995,0.3251654695429187
0.5,18,3,1,0.0025770808823204734,0.4437628780477364,0.7974278722923342,0.48453080098741635
0.5,18,3,2,0.004661154402136976,0.4437628780477364,0.7846001285342461,0.3941838763418912
0.5,19,0,0,0.02070851318072503,0.4627650499527404,0.8665192642707854,0.1188341865584292
0.5,19,0,1,0.07317406659123626,0.4627650499527404,0.9253020867052633,0.10821032349893128
0.5,19,0,2,0.005336915773874415,0.4627650499527404,0.9845409355401764,0.14739748222486998
0.5,19,1,0,0.009255100991257582,0.31984123442589163,0.5629044047895118,0.3737080600616608
0.5,19,1,1,0.0799610793897105,0.31984123442589163,0.5456379061551642,0.3278339054768177
0.5,19,1,2,0.012753289550686765,0.31984123442589163,0.7164605329140546,0.0625103121962306
0.5,19,2,0,0.014718451968397087,0.3833113449492401,0.6030795810400178,0.2515672888477652
0.5,19,2,1,0.021657818040505664,0.3833113449492401,0.9407949485617569,0.2302291915472457
0.5,19,2,2,0.02916533751843473,0.3833113449492401,0.9301657987569425,0.5891446255587491
0.5,19,3,0,0.008612192993918192,0.24318014056242782,0.4869858996121587,0.33942184662180525
0.5,19,3,1,0.007577447681882431,0.24318014056242782,0.4420131429173844,0.4923494918955167
0.5,19,3,2,0.005007540579929157,0.24318014056242782,0.48573466263755266,0.2977939383701378
0.5,20,0,0,0.0030321243911609654,0.34740255193169844,0.5899012344914568,0.296022372626514
0.5,20,0,1,0.010721359971741718,0.34740255193169844,0.7763959914902686,0.1422985565998474
0.5,20,0,2,0.0024976486850083798,0.34740255193169844,0.7997089732353369,0.049877626912692444
0.5,20,1,0,0.028652841019572835,0.4671281378527238,0.9555190606058153,0.12450820691874134
0.5,20,1,1,0.0033170307708176626,0.4671281378527238,0.9770757430835125,0.13709302105081753
0.5,20,1,2,0.0004601472001618296,0.4671281378527238,0.91299349080508,0.15322949142513664
0.5,20,2,0,0.03494539864414812,0.4582362239600493,0.9576007403799454,0.3912887858157451
0.5,20,2,1,0.06639472950177416,0.4582362239600493,0.8818891845790947,0.3491002603075218
0.5,20,2,2,0.0470998953430228,0.4582362239600493,0.8753441554602519,0.5760890519451026
0.5,20,3,0,0.05296908683820602,0.36191200838221455,0.8907656559846342,0.2876487256805845
0.5,20,3,1,0.07194059669548453,0.36191200838221455,0.7450210298114788,0.20731205261198843
0.5,20,3,2,0.04211345069830079,0.36191200838221455,0.5568823775442239,0.16734506684906586
0.5,21,0,0,0.11543841802179759,0.4046296283959866,0.817952448761091,0.25903248760061565
0.5,21,0,1,0.11977391451323292,0.4046296283959866,0.8153265366586377,0.1195731392600431
0.5,21,0,2,0.04770569774063056,0.4046296283959866,0.8005660648228554,0.37186034313489885
0.5,21,1,0,0.12281216129037531,0.4839849655633629,0.9855665081683607,0.09889445521182155
0.5,21,1,1,0.12326817791906979,0.4839849655633629,0.9977489247723121,0.09897629493512176
0.5,21,1,2,0.0749045766088727,0.4839849655633629,0.9503733540850909,0.0676772357243755
0.5,21,2,0,0.0006730807321396597,0.23369791629458314,0.5973405417094808,0.29448833153010684
0.5,21,2,1,5.4179157985590373e-05,0.23369791629458314,0.212058666107297,0.1909254445068381
0.5,21,2,2,0.00025875527033105577,0.23369791629458314,0.33745112346885164,0.26081206642321736
0.5,21,3,0,0.0017336441838984335,0.4361023726335472,0.7711761716087424,0.8068647067999105
0.5,21,3,1,8.215871012308819e-05,0.4361023726335472,0.9771379752100811,0.6321786273813943
0.5,21,3,2,0.00023415159299817133,0.4361023726335472,0.9732333189254462,0.5586372297532537
0.5,22,0,0,0.006239104090364641,0.31414589959347733,0.8244457118555524,0.35732783504202853
0.5,22,0,1,0.046872372404810986,0.31414589959347733,0.7449239953776055,0.2513658861493997
0.5,22,0,2,0.007685828778552203,0.31414589959347733,0.43213788651835705,0.20448801991666832
0.5,22,1,0,0.03805668781880825,0.4154160508313529,0.9022595489946132,0.1545996012623721
0.5,22,1,1,0.0018009563438926102,0.4154160508313529,0.8447927109037723,0.1929571958473027
0.5,22,1,2,0.006532272683902204,0.4154160508313529,0.7594046543307982,0.1302370777559871
0.5,22,2,0,0.0358970907243002,0.4153090948867184,0.9411055839614653,0.15643085633824044
0.5,22,2,1,0.018809889667199806,0.4153090948867184,0.7683077535639113,0.15247574719327076
0.5,22,2,2,0.016704560003093713,0.4153090948867184,0.7201307955854085,0.41651543941117963
0.5,22,3,0,0.02637093921535368,0.34272423181125133,0.7348215850512583,0.39555995564391244
0.5,22,3,1,0.0053481158847220565,0.34272423181125133,0.7766076623114666,0.5561083316024128
0.5,22,3,2,0.006322528223066493,0.34272423181125133,0.636075342193747,0.4726150378804532
0.5,23,0,0,0.009592598533132577,0.35797121942207055,0.5482350112845815,0.2720124248335025
0.5,23,0,1,0.0012647882482806898,0.35797121942207055,0.7686472907539956,0.1737582901178031
0.5,23,0,2,0.008377605712944172,0.35797121942207055,0.8836498664037007,0.0767882159617082
0.5,23,1,0,0.042151527024845224,0.48169657990983744,0.9477339536857334,0.2327505680966141
0.5,23,1,1,0.016760677074361064,0.48169657990983744,0.9812046320568175,0.350313734237564
0.5,23,1,2,0.03934221798095527,0.48169657990983744,0.9790523659536163,0.46372703198345017
0.5,23,2,0,0.04938714969474806,0.3850735679439457,0.8496977670314778,0.18924730687747784
0.5,23,2,1,0.06531685268334692,0.3850735679439457,0.7379577677764202,0.1557050433863437
0.5,23,2,2,0.020364086915010904,0.3850735679439457,0.690596504744305,0.40178048792005083
0.5,23,3,0,0.030859826309434294,0.4183791836496725,0.7727309300785072,0.4866484884867796
0.5,23,3,1,0.012301874077810571,0.4183791836496725,0.7587036320585991,0.43899214595011354
0.5,23,3,2,0.04357413994140128,0.4183791836496725,0.9007858045201829,0.5251240229563265
0.5,24,0,0,0.016376961459512063,0.4233212420165988,0.734432405040642,0.19235290276565442
0.5,24,0,1,0.010661653047085173,0.4233212420165988,0.7769221149319397,0.31152093890433497
0.5,24,0,2,0.02388583427930225,0.4233212420165988,0.9588525630257533,0.6027636247318325
0.5,24,1,0,0.012821817425148969,0.3556566120103171,0.5636822761998292,0.3888339724314769
0.5,24,1,1,0.0018523044879303085,0.3556566120103171,0.7556172460979569,0.2545792908216133
0.5,24,1,2,0.00993359372360427,0.3556566120103171,0.8589441718414392,0.29450604102027045
0.5,24,2,0,0.04297206294256026,0.38978264554742514,0.8164668827702459,0.1870006263669811
0.5,24,2,1,0.047444214086226615,0.38978264554742514,0.9052929738534854,0.38183949328830946
0.5,24,2,2,0.0324736065872059,0.38978264554742514,0.7426636994194546,0.43347987550348643
0.5,24,3,0,0.02226123811816119,0.35327638956129714,0.9680003265445388,0.22935080728539076
0.5,24,3,1,0.03722952999504932,0.35327638956129714,0.7498443659821166,0.3982816854485543
0.5,24,3,2,0.057994124416487845,0.35327638956129714,0.44510523170064986,0.45593854810307943
0.5,25,0,0,0.04292697673987908,0.4455782296107259,0.9670891661779992,0.0905796956834855
0.5,25,0,1,0.03205474259021813,0.4455782296107259,0.8512581904661696,0.06386473522698509
