n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.05181304223507786,-0.0004588884841178571,0.0004588884841178571,0.04819427877978239,0.048194278779780414,0.008333333333333333,0.0013038954140067104,0.010621517093526139,0.0601514128728569,0.4
1,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.0,0.0,-0.0,0.04819427877978239,0.0,0.0,0.0013038954140067104,0.010621517093526139,0.0601514128728569,0.4
2,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.03454202815671857,-0.0048299964646436,0.0048299964646436,0.08014016281612166,0.031945884036339266,0.005555555555555556,0.0013038954140067107,0.010562012796083417,0.060151412872856906,0.6666666666666666
3,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.0,0.0,-0.0,0.08014016281612166,0.0,0.0,0.0013038954140067107,0.010562012796083417,0.060151412872856906,0.6666666666666666
4,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.0,0.0,-0.0,0.08014016281612166,0.0,0.0,0.0013038954140067107,0.010562012796083417,0.060151412872856906,0.6666666666666666
5,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.017271014078359286,-0.00015296282803928498,0.00015296282803928498,0.09227542919591511,0.012135266379793452,0.002777777777777778,0.0013038954140067104,0.010532260647362053,0.0601514128728569,0.8
6,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.06908405631343714,-0.0006118513121571393,0.0006118513121571393,0.13596062793560718,0.043685198739692066,0.011111111111111112,0.0013038954140067109,0.01041325205247661,0.0601514128728569,1.3333333333333333
7,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.017271014078359286,-0.0001529628280392856,0.0001529628280392856,0.14597638762074594,0.010015759685138764,0.002777777777777778,0.0013038954140067107,0.010383499903755245,0.06015141287285689,1.4666666666666666
8,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.03454202815671857,-0.004829996464643601,0.004829996464643601,0.1708850286627588,0.024908641042012847,0.005555555555555556,0.0013038954140067107,0.010323995606312522,0.0601514128728569,1.7333333333333334
9,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.05181304223507786,-0.0004588884841178556,0.0004588884841178556,0.1985656228052041,0.02768059414244531,0.008333333333333333,0.0013038954140067109,0.01023473916014844,0.06015141287285691,2.1333333333333333
10,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.05181304223507786,-0.00045888848411785525,0.00045888848411785525,0.2243739037730596,0.025808280967855507,0.008333333333333333,0.0013038954140067109,0.010145482713984353,0.0601514128728569,2.533333333333333
11,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.017271014078359286,-0.00015296282803928436,0.00015296282803928436,0.2326193203648196,0.008245416591760008,0.002777777777777778,0.0013038954140067109,0.01011573056526299,0.060151412872856906,2.6666666666666665
12,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.0,0.0,-0.0,0.2326193203648196,0.0,0.0,0.0013038954140067109,0.01011573056526299,0.060151412872856906,2.6666666666666665
13,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.017271014078359286,-0.0001529628280392856,0.0001529628280392856,0.24070216654111623,0.00808284617629662,0.002777777777777778,0.0013038954140067107,0.010085978416541628,0.060151412872856906,2.8
14,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.03454202815671857,-0.0003059256560785709,0.0003059256560785709,0.2564117728888871,0.015709606347770882,0.005555555555555556,0.0013038954140067107,0.010026474119098905,0.06015141287285691,3.066666666666667
15,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.0,0.0,-0.0,0.2564117728888871,0.0,0.0,0.0013038954140067107,0.010026474119098905,0.06015141287285691,3.066666666666667
16,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.017271014078359286,-0.0001529628280392856,0.0001529628280392856,0.26405242566504905,0.007640652776161938,0.002777777777777778,0.0013038954140067104,0.009996721970377542,0.060151412872856906,3.2
17,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.0,0.0,-0.0,0.26405242566504905,0.0,0.0,0.0013038954140067104,0.009996721970377542,0.060151412872856906,3.2
18,gaussian,0.03,2.0,48,0.11212636452307256,0.0033637909356921767,360,0.0,0.0,-0.0,0.26405242566504905,0.0,0.0,0.0013038954140067104,0.009996721970377542,0.060151412872856906,3.2
