epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.3,1.0909783376432427,0.4136188704725976,0.001558308740357943,0.0038920454545454553,-0.024271590678564492,0.9704194543754648
