n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.3,0.0045000000000000005,0.0014750708940731824,-0.0014750708940731824,0.04635943932826882,0.046359439328269705,0.00625,-0.024271590678564502,-0.10947584542152469,0.9704194543754645,0.0375
1,0.3,0.0063,0.0004249188965458761,-0.0004249188965458761,0.1017328798266054,0.055373440498336576,0.00875,-0.024271590678564502,-0.10851190715995152,0.9704194543754645,0.09
2,0.3,0.0063,0.005150561378812865,-0.005150561378812865,0.15726442510582067,0.05553154527921528,0.00875,-0.024271590678564502,-0.10754796889837834,0.9704194543754645,0.1425
3,0.3,0.009899999999999999,0.00314554069705578,-0.00314554069705578,0.2360492405844984,0.07878481547867772,0.01375,-0.024271590678564502,-0.10603320877304907,0.9704194543754645,0.225
4,0.3,0.0045000000000000005,0.0020023915672234215,-0.0020023915672234215,0.268234597116854,0.0321853565323556,0.00625,-0.024271590678564502,-0.10534468144335396,0.9704194543754645,0.2625
5,0.3,0.0063,0.00397692878354297,-0.00397692878354297,0.31241090823083484,0.04417631111398085,0.00875,-0.024271590678564502,-0.10438074318178078,0.9704194543754647,0.315
6,0.3,0.0054,0.004070156273000603,-0.004070156273000603,0.34874258869484714,0.036331680464012306,0.0075,-0.024271590678564502,-0.10355451038614662,0.9704194543754647,0.36
7,0.3,0.0072,0.002620993229162829,-0.002620993229162829,0.3947829825629254,0.04604039386807823,0.01,-0.024271590678564502,-0.10245286665863444,0.9704194543754647,0.42
8,0.3,0.0045000000000000005,0.002683512801462581,-0.002683512801462581,0.42384886179805537,0.029065879235129988,0.00625,-0.024271590678564502,-0.1017643393289393,0.9704194543754645,0.4575
9,0.3,0.0045000000000000005,0.002172401468486997,-0.002172401468486997,0.45071008777713323,0.026861225979077863,0.00625,-0.024271590678564502,-0.10107581199924418,0.9704194543754645,0.495
10,0.3,0.0072,0.0025451097676281735,-0.0025451097676281735,0.49376995019902975,0.04305986242189652,0.01,-0.024271590678564502,-0.09997416827173199,0.9704194543754645,0.555
11,0.3,0.0072,0.004126903552721773,-0.004126903552721773,0.5375636296925413,0.043793679493511595,0.01,-0.024271590678564502,-0.09887252454421978,0.9704194543754645,0.615
12,0.3,0.0054,0.00040657524292601524,-0.00040657524292601524,0.5706696693357981,0.03310603964325676,0.0075,-0.024271590678564502,-0.09804629174858565,0.9704194543754645,0.66
13,0.3,0.0045000000000000005,0.0005300763274916831,-0.0005300763274916831,0.5975131493814992,0.02684348004570114,0.00625,-0.024271590678564502,-0.09735776441889052,0.9704194543754647,0.6975
14,0.3,0.0036,0.001551800702542634,-0.001551800702542634,0.6175427573882557,0.02002960800675646,0.005,-0.024271590678564502,-0.09680694255513442,0.9704194543754647,0.7275
15,0.3,0.0072,0.0024495175602874046,-0.0024495175602874046,0.6590082847303562,0.04146552734210052,0.01,-0.024271590678564502,-0.09570529882762221,0.9704194543754645,0.7875
16,0.3,0.0072,0.00530911550802122,-0.00530911550802122,0.6976636584167524,0.038655373686396155,0.01,-0.024271590678564502,-0.09460365510011003,0.9704194543754645,0.8475
17,0.3,0.0081,0.001268188177713321,-0.001268188177713321,0.7410378661131195,0.04337420769636713,0.01125,-0.024271590678564502,-0.0933643059066588,0.9704194543754645,0.915
18,0.3,0.009,0.0061301564986087275,-0.0061301564986087275,0.7880338819297815,0.04699601581666202,0.0125,-0.024271590678564502,-0.09198725124726854,0.9704194543754645,0.99
19,0.3,0.0045,0.0021403329887808298,-0.0021403329887808298,0.8109113394005207,0.022877457470739215,0.00625,-0.024271590678564502,-0.09129872391757342,0.9704194543754645,1.0275
20,0.3,0.008100000000000001,0.001959709220566919,-0.001959709220566919,0.8525083595680276,0.04159702016750688,0.01125,-0.024271590678564502,-0.0900593747241222,0.9704194543754645,1.095
21,0.3,0.0063,0.004095701229158294,-0.004095701229158294,0.8825316916091831,0.03002333204115548,0.00875,-0.024271590678564502,-0.08909543646254903,0.9704194543754647,1.1475
22,0.3,0.0072,0.0001259261691828409,-0.0001259261691828409,0.9177561852872473,0.03522449367806424,0.01,-0.024271590678564502,-0.08799379273503682,0.9704194543754647,1.2075
23,0.3,0.0063,0.005277186104043232,-0.005277186104043232,0.948215032164341,0.03045884687709366,0.00875,-0.024271590678564502,-0.08702985447346366,0.9704194543754647,1.26
24,0.3,0.0018,0.0006202158014671206,-0.0006202158014671206,0.9565806214170754,0.008365589252734451,0.0025,-0.024271590678564502,-0.08675444354158561,0.9704194543754647,1.275
