n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.15,0.0072,-0.00010162259929963974,0.00010162259929963974,0.07325175899008635,0.07325175899008746,0.01,-0.024271590678564502,-0.10906272902370762,0.9704194543754645,0.06
1,0.15,0.0027,0.0006363027654974758,-0.0006363027654974758,0.0972038095033586,0.02395205051327226,0.00375,-0.024271590678564502,-0.10864961262589054,0.9704194543754645,0.0825
2,0.15,0.009000000000000001,0.0005596047268707525,-0.0005596047268707525,0.17140635820041367,0.07420254869705506,0.0125,-0.024271590678564502,-0.1072725579665003,0.9704194543754645,0.1575
3,0.15,0.0072,-0.0003031311986762849,0.0003031311986762849,0.22760337268915176,0.056197014488738095,0.01,-0.024271590678564502,-0.1061709142389881,0.9704194543754647,0.2175
4,0.15,0.0036,0.0008976479446200097,-0.0008976479446200097,0.25565919445835084,0.028055821769199074,0.005,-0.024271590678564502,-0.105620092375232,0.9704194543754647,0.2475
5,0.15,0.0063,0.001299462311299739,-0.001299462311299739,0.3006967058705954,0.045037511412244546,0.00875,-0.024271590678564502,-0.10465615411365882,0.9704194543754647,0.3
6,0.15,0.0036,-0.0012351299915350751,0.0012351299915350751,0.3246254408920626,0.023928735021467196,0.005,-0.024271590678564502,-0.10410533224990272,0.9704194543754647,0.33
7,0.15,0.0018,-0.0005521981978758319,0.0005521981978758319,0.33638715214017373,0.01176171124811115,0.0025,-0.024271590678564502,-0.10382992131802468,0.9704194543754647,0.345
8,0.15,0.008100000000000001,0.0008159639467062343,-0.0008159639467062343,0.3901774286707007,0.05379027653052698,0.01125,-0.024271590678564502,-0.10259057212457345,0.9704194543754647,0.4125
9,0.15,0.0063,-0.00023664447331758876,0.00023664447331758876,0.43020780270966347,0.04003037403896276,0.00875,-0.024271590678564502,-0.10162663386300028,0.9704194543754645,0.465
10,0.15,0.0054,0.0031001932389724996,-0.0031001932389724996,0.46467972589702045,0.03447192318735698,0.0075,-0.024271590678564502,-0.10080040106736614,0.9704194543754645,0.51
11,0.15,0.0081,-0.00032196352493962246,0.00032196352493962246,0.5139670041977469,0.049287278300726434,0.01125,-0.024271590678564502,-0.09956105187391492,0.9704194543754645,0.5775
12,0.15,0.0054,0.0030737039794786615,-0.0030737039794786615,0.5471780060679953,0.03321100187024839,0.0075,-0.024271590678564502,-0.09873481907828076,0.9704194543754645,0.6225
13,0.15,0.0063,0.00046495678865042923,-0.00046495678865042923,0.5832999344944144,0.03612192842641915,0.00875,-0.024271590678564502,-0.09777088081670758,0.9704194543754645,0.675
14,0.15,0.0072,0.0017117040970580871,-0.0017117040970580871,0.624300801241758,0.0410008667473436,0.01,-0.024271590678564502,-0.09666923708919538,0.9704194543754647,0.735
15,0.15,0.0054,-0.0022878126773527817,0.0022878126773527817,0.6531461992036852,0.0288453979619272,0.0075,-0.024271590678564502,-0.09584300429356124,0.9704194543754647,0.78
16,0.15,0.0054,0.0011275334055374884,-0.0011275334055374884,0.6820484649644811,0.02890226576079591,0.0075,-0.024271590678564502,-0.0950167714979271,0.9704194543754647,0.825
17,0.15,0.0054,0.0019025009300023352,-0.0019025009300023352,0.7112523102456542,0.029203845281173035,0.0075,-0.024271590678564502,-0.09419053870229294,0.9704194543754647,0.87
