epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.15,0.5828728495957604,0.09735878243587859,0.0024604313122710704,0.0038409090909090914,-0.024271590678564492,0.9704194543754648
