epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.11127702389604496,0.0028447904136638114,0.00284657765106122,0.003965909090909091,-0.024271590678564492,0.9704194543754646
0.15,0.5828728495957604,0.09735878243587859,0.0024604313122710704,0.0038409090909090914,-0.024271590678564492,0.9704194543754648
0.3,1.0909783376432427,0.4136188704725976,0.001558308740357943,0.0038920454545454553,-0.024271590678564492,0.9704194543754648
0.6,0.9673822908525898,0.7950177962219538,0.0005300683977796852,0.004045454545454546,-0.024271590678564492,0.9704194543754648
