epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.11127702389604496,0.0028447904136638114,0.00284657765106122,0.003965909090909091,-0.024271590678564492,0.9704194543754646
