profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.43105685427395835,-0.9011232563589421,-0.9011232563589398,-0.07519464364480156,-0.07519464364480158,1.8455819637059592e-16,1.8455819637059593e-14
gaussian,-1.0300444615272981,-0.9011232563589396,-0.9011232563589398,-0.07519464364480144,-0.07519464364480143,1.8455819637059629e-16,1.8455819637059628e-14
oscillating,2.090712993234644,-0.9011232563589396,-0.9011232563589398,-0.07519464364480143,-0.07519464364480143,0.0,0.0
