profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
gaussian,-1.4886811365008799,0.024434501420004973,0.019378248669042586,-0.6717355217857354,0.004083333333333333,-0.0010100503431655417,0.0375621139836463
