angle_deg,state,tr_F_rho_real
0.0,ket_0,0.406494797652192
0.0,ket_1,0.406494797652192
0.0,ket_plus,0.4064947976521919
0.0,ket_minus,0.4064947976521919
0.0,ket_plus_i,0.7436138417166329
0.0,ket_minus_i,0.06937575358775078
15.0,ket_0,0.406494797652192
15.0,ket_1,0.406494797652192
15.0,ket_plus,0.5731178657837741
15.0,ket_minus,0.2398717295206097
15.0,ket_plus_i,0.7216774986414354
15.0,ket_minus_i,0.09131209666294843
30.0,ket_0,0.406494797652192
30.0,ket_1,0.406494797652192
30.0,ket_plus,0.7283858471798283
30.0,ket_minus,0.08460374812455541
30.0,ket_plus_i,0.6573633949448963
30.0,ket_minus_i,0.15562620035948743
45.0,ket_0,0.406494797652192
45.0,ket_1,0.406494797652192
45.0,ket_plus,0.861717485500685
45.0,ket_minus,-0.0487278901963013
45.0,ket_plus_i,0.5550544305098531
45.0,ket_minus_i,0.2579351647945306
60.0,ket_0,0.406494797652192
60.0,ket_1,0.406494797652192
60.0,ket_plus,0.9640264499357282
60.0,ket_minus,-0.15103685463134442
60.0,ket_plus_i,0.4217227921889965
60.0,ket_minus_i,0.39126680311538725
75.0,ket_0,0.406494797652192
75.0,ket_1,0.406494797652192
75.0,ket_plus,1.0283405536322672
75.0,ket_minus,-0.2153509583278835
75.0,ket_plus_i,0.2664548107929421
75.0,ket_minus_i,0.5465347845114417
90.0,ket_0,0.406494797652192
90.0,ket_1,0.406494797652192
90.0,ket_plus,1.050276896707465
90.0,ket_minus,-0.23728730140308116
90.0,ket_plus_i,0.09983174266135997
90.0,ket_minus_i,0.7131578526430238
