angle_deg,Lambda_matter_plus,Lambda_matter_analytic,angle_error
0.0,0.0,0.0,0.0
2.0,0.016469466568103205,0.01646946656810321,-3.469446951953614e-18
4.0,0.032918867628120026,0.03291886762812003,-6.938893903907228e-18
6.0,0.04932816211869483,0.04932816211869483,0.0
8.0,0.06567735784214884,0.06567735784214886,-1.3877787807814457e-17
10.0,0.08194653582189365,0.08194653582189367,-1.3877787807814457e-17
12.0,0.09811587457063567,0.09811587457063568,-1.3877787807814457e-17
14.0,0.11416567423980521,0.11416567423980524,-2.7755575615628914e-17
16.0,0.13007638062078755,0.13007638062078755,0.0
18.0,0.14582860896871389,0.14582860896871389,0.0
20.0,0.161403167619787,0.16140316761978704,-2.7755575615628914e-17
21.999999999999996,0.17678108137336748,0.1767810813733675,-2.7755575615628914e-17
24.0,0.1919436146103326,0.1919436146103326,0.0
26.000000000000004,0.20687229411954222,0.20687229411954225,-2.7755575615628914e-17
28.0,0.22154893160460126,0.2215489316046013,-2.7755575615628914e-17
29.999999999999996,0.23595564584349676,0.23595564584349682,-5.551115123125783e-17
32.0,0.25007488447411297,0.250074884474113,-5.551115123125783e-17
34.0,0.2638894453790805,0.26388944537908054,-5.551115123125783e-17
36.0,0.27738249764390643,0.2773824976439065,-5.551115123125783e-17
38.0,0.2905376020628515,0.2905376020628516,-1.1102230246251565e-16
40.0,0.3033387311675698,0.3033387311675699,-5.551115123125783e-17
42.0,0.31577028875411006,0.3157702887541101,-5.551115123125783e-17
43.99999999999999,0.32781712888448755,0.32781712888448755,0.0
46.0,0.3394645743396769,0.33946457433967697,-5.551115123125783e-17
48.0,0.3506984345015426,0.35069843450154264,-5.551115123125783e-17
50.0,0.36150502264192064,0.3615050226419207,-5.551115123125783e-17
52.00000000000001,0.37187117259778946,0.3718711725977895,-5.551115123125783e-17
54.0,0.38178425481221073,0.3817842548122108,-5.551115123125783e-17
56.0,0.3912321917214995,0.3912321917214995,0.0
58.0,0.40020347246987475,0.4002034724698748,-5.551115123125783e-17
59.99999999999999,0.4086871669336646,0.4086871669336647,-1.1102230246251565e-16
62.0,0.41667293903797786,0.416672939037978,-1.1102230246251565e-16
64.0,0.4241510593496194,0.4241510593496195,-1.1102230246251565e-16
66.0,0.43111241693090546,0.4311124169309056,-1.1102230246251565e-16
68.0,0.43754853043993824,0.43754853043993835,-1.1102230246251565e-16
70.0,0.4434515584638142,0.44345155846381434,-1.6653345369377348e-16
72.0,0.44881430907217823,0.4488143090721783,-5.551115123125783e-17
74.0,0.4536302485794822,0.45363024857948225,-5.551115123125783e-17
76.0,0.4578935095052751,0.4578935095052752,-1.1102230246251565e-16
78.0,0.4615988977228239,0.461598897722824,-5.551115123125783e-17
80.0,0.46474189878735683,0.46474189878735694,-1.1102230246251565e-16
82.0,0.4673186834362191,0.46731868343621913,-5.551115123125783e-17
84.0,0.4693261122542389,0.46932611225423904,-1.1102230246251565e-16
86.00000000000001,0.47076173949862266,0.4707617394986227,-5.551115123125783e-17
87.99999999999999,0.4716238160787143,0.47162381607871434,-5.551115123125783e-17
90.0,0.47191129168699364,0.4719112916869937,-5.551115123125783e-17
