seed,k_layers,mu_min,mu_max,d0,growth,holo_growth,d_max,mix_pure,weight_mode,lambda_raw_unreg,lambda_cut_unreg,lambda_raw_reg,lambda_cut_reg,trace_raw_max,trace_cut_max,dyn_norm_raw_mean,dyn_norm_cut_mean,mean_d_raw,mean_d_eff,max_d_raw,max_d_eff,mean_cut_fraction,resolution_std_raw_unreg,resolution_std_cut_reg,resolution_std_raw_reg,resolution_relspan_raw_unreg,resolution_relspan_cut_reg,resolution_stability_gain,pass_trace_1e-11,pass_stability_gain_gt_1,pass_all
20270242,16,0.0,5.0,2,0.8600965769199357,0.7253569473293785,192,0.46664818008887415,inv_dim,0.055847949783307926,0.0631577574667748,0.014588591071983896,0.020256550953515785,1.3930812415376034e-16,7.456316182554978e-17,0.7021138521339679,0.5566456872850126,36.5625,21.4375,147.0,75.0,0.27347834223451645,0.09361800279109216,0.0431464742801196,0.03743339249684934,1.7155319875997683,1.5187936440530936,2.1697717913935306,True,True,True
