profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.9172935072255624,-2.414950549521485,-2.414950549521491,-0.07793046223351281,-0.0779304622335128,1.7807911579210868e-16,1.7807911579210867e-14
gaussian,-2.753112212832027,-2.4149505495214902,-2.414950549521491,-0.07793046223351244,-0.07793046223351233,1.4246329263368781e-15,1.4246329263368782e-13
oscillating,5.676208156542812,-2.414950549521492,-2.414950549521491,-0.07793046223351215,-0.07793046223351217,3.5615823158422023e-16,3.5615823158422024e-14
