case_id,profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
61,oscillating,1.7323473289088989,-0.6498480779387438,-0.6498480779387439,-0.02889733990398612,-0.028897339903986113,2.4012223709732653e-16,2.4012223709732654e-14
62,constant,-0.1929669871115896,-0.5605660184568922,-0.5605660184568925,-0.3291793142794898,-0.3291793142794897,3.3726998522225437e-16,3.3726998522225436e-14
62,gaussian,-0.6389743022956464,-0.5605660184568925,-0.5605660184568925,-0.32917931427948977,-0.3291793142794898,1.686349926111271e-16,1.6863499261112712e-14
62,oscillating,2.4607102195327286,-0.5605660184568925,-0.5605660184568925,-0.3291793142794898,-0.3291793142794898,0.0,0.0
63,constant,0.43154913396867906,1.0407337257482816,1.0407337257482834,0.2657974202363618,0.26579742023636177,2.0884759220723071e-16,2.088475922072307e-14
63,gaussian,1.1869458972856153,1.0407337257482836,1.0407337257482834,0.265797420236362,0.2657974202363621,4.1769518441446094e-16,4.1769518441446095e-14
63,oscillating,-2.094763704360672,1.040733725748284,1.0407337257482834,0.26579742023636244,0.26579742023636216,1.0442379610361522e-15,1.0442379610361522e-13
64,constant,-1.7481394873894236,-1.6806447385003755,-1.680644738500371,-0.06450183327598337,-0.0645018332759834,4.3030677123347733e-16,4.3030677123347735e-14
64,gaussian,-2.3069948458795326,-1.6806447385003718,-1.680644738500371,-0.0645018332759834,-0.06450183327598341,2.1515338561673862e-16,2.151533856167386e-14
64,oscillating,-3.580858933554749,-1.680644738500371,-1.680644738500371,-0.06450183327598347,-0.06450183327598343,6.454601568502157e-16,6.454601568502157e-14
65,constant,-0.7992379468547953,-2.341993277645978,-2.3419932776459764,-0.1574509205380436,-0.15745092053804352,5.288424263405128e-16,5.288424263405128e-14
65,gaussian,-2.669563847105554,-2.341993277645977,-2.3419932776459764,-0.15745092053804366,-0.15745092053804374,5.28842426340512e-16,5.2884242634051204e-14
65,oscillating,11.42814055743677,-2.341993277645974,-2.3419932776459764,-0.157450920538044,-0.15745092053804416,1.0576848526810213e-15,1.0576848526810213e-13
66,constant,0.39891717356613965,1.5101445448784718,1.5101445448784727,0.08062370690588633,0.0806237069058864,8.606518070431873e-16,8.606518070431872e-14
66,gaussian,1.7213158559646649,1.5101445448784734,1.5101445448784727,0.08062370690588637,0.08062370690588641,5.163910842259123e-16,5.1639108422591226e-14
66,oscillating,3.1488635739432453,1.5101445448784723,1.5101445448784727,0.08062370690588636,0.0806237069058864,5.163910842259124e-16,5.163910842259124e-14
67,constant,0.5151764049987301,1.509141720128584,1.5091417201285866,0.7016935109645559,0.7016935109645557,3.164410122872677e-16,3.164410122872677e-14
67,gaussian,1.7202221009357743,1.5091417201285857,1.5091417201285866,0.7016935109645552,0.7016935109645558,7.911025307181692e-16,7.911025307181693e-14
67,oscillating,-7.330458075496287,1.5091417201285873,1.5091417201285866,0.7016935109645565,0.7016935109645559,7.91102530718169e-16,7.91102530718169e-14
68,constant,0.30167448622214754,0.9992993995737784,0.9992993995737771,0.3236474139534295,0.3236474139534295,0.0,0.0
68,gaussian,1.139039095909661,0.9992993995737771,0.9992993995737771,0.32364741395342933,0.32364741395342916,5.145520913006155e-16,5.145520913006154e-14
68,oscillating,5.964525392369269,0.9992993995737752,0.9992993995737771,0.3236474139534289,0.3236474139534288,3.4303472753374403e-16,3.4303472753374404e-14
69,constant,-2.8228695617003616,-2.59203117402265,-2.592031174022646,-0.3231920552363493,-0.32319205523634914,5.15277065124598e-16,5.15277065124598e-14
69,gaussian,-3.6457656674234196,-2.5920311740226456,-2.592031174022646,-0.32319205523635136,-0.32319205523635147,3.435180434163962e-16,3.435180434163962e-14
69,oscillating,-5.372567441529217,-2.5920311740226483,-2.592031174022646,-0.32319205523635036,-0.32319205523635003,1.0305541302491933e-15,1.0305541302491932e-13
70,constant,0.9099267056252184,2.4903212540902193,2.4903212540902153,0.041085033957092634,0.041085033957092565,1.688910348998066e-15,1.688910348998066e-13
70,gaussian,2.8388183938080207,2.4903212540902158,2.4903212540902153,0.041085033957092766,0.04108503395709276,1.688910348998058e-16,1.6889103489980578e-14
70,oscillating,-6.880282901333574,2.490321254090214,2.4903212540902153,0.04108503395709281,0.041085033957092856,1.1822372442986377e-15,1.1822372442986377e-13
71,constant,0.6473232775566669,2.483199244989045,2.4831992449890534,0.3373029425903257,0.33730294259032567,1.6457357532951982e-16,1.645735753295198e-14
71,gaussian,2.830437748401162,2.4831992449890543,2.4831992449890534,0.33730294259032206,0.3373029425903217,1.1520150273066524e-15,1.1520150273066523e-13
71,oscillating,5.050264988991101,2.4831992449890525,2.4831992449890534,0.3373029425903231,0.3373029425903224,2.1394564792837783e-15,2.1394564792837783e-13
72,constant,0.7637569359514242,1.6679972758931283,1.667997275893128,0.5718942373572767,0.5718942373572767,0.0,0.0
72,gaussian,1.9047164451860925,1.667997275893128,1.667997275893128,0.5718942373572767,0.5718942373572768,1.941308291119517e-16,1.941308291119517e-14
72,oscillating,-3.54563286021206,1.6679972758931283,1.667997275893128,0.5718942373572763,0.5718942373572767,7.76523316447807e-16,7.76523316447807e-14
73,constant,-0.16682206810564526,-0.5935213878140102,-0.5935213878140093,-0.16402674520685698,-0.16402674520685695,1.6921371926648736e-16,1.6921371926648735e-14
73,gaussian,-0.6765167607922332,-0.5935213878140095,-0.5935213878140093,-0.16402674520685673,-0.16402674520685678,3.3842743853297507e-16,3.384274385329751e-14
73,oscillating,-1.6057718663135316,-0.59352138781401,-0.5935213878140093,-0.16402674520685698,-0.16402674520685692,3.384274385329748e-16,3.384274385329748e-14
74,constant,-0.2535729815077702,-0.6119572843748956,-0.6119572843748956,-0.2332722150962721,-0.2332722150962721,0.0,0.0
74,gaussian,-0.6979299545234366,-0.6119572843748954,-0.6119572843748956,-0.23327221509627208,-0.23327221509627202,2.3796726587582666e-16,2.3796726587582666e-14
74,oscillating,1.232535611007498,-0.6119572843748957,-0.6119572843748956,-0.23327221509627227,-0.23327221509627216,4.75934531751653e-16,4.75934531751653e-14
75,constant,0.6498854737352739,2.3481332781341284,2.3481332781341293,0.235938045931182,0.23593804593118206,2.3527850716983974e-16,2.3527850716983974e-14
75,gaussian,2.676485360487221,2.3481332781341298,2.3481332781341293,0.23593804593118164,0.23593804593118178,5.881962679246e-16,5.881962679246e-14
75,oscillating,5.803212955281751,2.3481332781341284,2.3481332781341293,0.2359380459311819,0.23593804593118206,7.058355215095191e-16,7.058355215095191e-14
76,constant,0.5436303510220507,1.3694491368631747,1.3694491368631747,1.1283409767480415,1.1283409767480415,0.0,0.0
76,gaussian,1.5614467331772997,1.3694491368631747,1.3694491368631747,1.1283409767480408,1.1283409767480415,5.903657037209958e-16,5.903657037209959e-14
76,oscillating,-2.8911916918543916,1.369449136863175,1.3694491368631747,1.1283409767480421,1.1283409767480415,5.903657037209958e-16,5.903657037209959e-14
77,constant,-0.296969871646584,-0.9377886025051013,-0.9377886025051021,-0.2181454586083301,-0.21814545860833018,3.817027747361352e-16,3.817027747361352e-14
77,gaussian,-1.068931484235212,-0.9377886025051025,-0.9377886025051021,-0.21814545860833043,-0.2181454586083304,1.2723425824537827e-16,1.2723425824537828e-14
77,oscillating,-57.71361606867049,-0.9377886025051163,-0.9377886025051021,-0.21814545860833268,-0.2181454586083326,3.8170277473613097e-16,3.8170277473613095e-14
78,constant,-0.9172935072255624,-2.414950549521485,-2.414950549521491,-0.07793046223351281,-0.0779304622335128,1.7807911579210868e-16,1.7807911579210867e-14
78,gaussian,-2.753112212832027,-2.4149505495214902,-2.414950549521491,-0.07793046223351244,-0.07793046223351233,1.4246329263368781e-15,1.4246329263368782e-13
78,oscillating,5.676208156542812,-2.414950549521492,-2.414950549521491,-0.07793046223351215,-0.07793046223351217,3.5615823158422023e-16,3.5615823158422024e-14
79,constant,-0.4486299893466908,-1.3473121480795514,-1.3473121480795496,-0.37315844585261765,-0.3731584458526174,5.950410807872466e-16,5.950410807872466e-14
79,gaussian,-1.5357418584488542,-1.3473121480795491,-1.3473121480795496,-0.37315844585261726,-0.37315844585261726,0.0,0.0
79,oscillating,9.866020329694244,-1.3473121480795491,-1.3473121480795496,-0.37315844585261726,-0.37315844585261726,0.0,0.0
80,constant,-1.282508150353745,-2.4200375178596767,-2.420037517859674,-0.09799375419010385,-0.0979937541901038,5.664764217887595e-16,5.664764217887595e-14
80,gaussian,-2.7779741292419358,-2.420037517859674,-2.420037517859674,-0.09799375419010417,-0.09799375419010409,8.497146326831368e-16,8.497146326831368e-14
80,oscillating,8.189758072249937,-2.4200375178596722,-2.420037517859674,-0.09799375419010438,-0.0979937541901043,8.49714632683135e-16,8.497146326831349e-14
81,constant,0.6645118568174045,2.2025524189090295,2.202552418909035,0.20140472819231003,0.20140472819231003,0.0,0.0
81,gaussian,2.5105520515935296,2.202552418909035,2.202552418909035,0.2014047281923093,0.20140472819230926,2.756199009302964e-16,2.756199009302964e-14
81,oscillating,12.994084355014529,2.202552418909037,2.202552418909035,0.20140472819230895,0.20140472819230892,1.3780995046514843e-16,1.3780995046514842e-14
82,constant,0.9256146101877912,1.7965924046331019,1.796592404633099,0.9223925720063649,0.9223925720063652,2.407267921098337e-16,2.407267921098337e-14
82,gaussian,2.0592698683746913,1.7965924046330985,1.796592404633099,0.9223925720063658,0.9223925720063658,0.0,0.0
82,oscillating,-5.326985933937785,1.7965924046331003,1.796592404633099,0.922392572006366,0.9223925720063655,6.01816980274584e-16,6.018169802745839e-14
83,constant,1.7377149588103784,1.7831573531656628,1.783157353165661,0.1130878673276863,0.11308786732768639,7.363011507291949e-16,7.363011507291948e-14
83,gaussian,2.3707625551834726,1.7831573531656622,1.783157353165661,0.11308786732768643,0.11308786732768639,3.6815057536459743e-16,3.681505753645974e-14
83,oscillating,4.023883398361737,1.7831573531656608,1.783157353165661,0.11308786732768636,0.11308786732768641,4.908674338194631e-16,4.9086743381946314e-14
84,constant,-0.49770193411464864,-1.9151139392430996,-1.9151139392431018,-0.769103311386049,-0.7691033113860488,2.8870582357118015e-16,2.8870582357118017e-14
84,gaussian,-2.1829141492144504,-1.9151139392431016,-1.9151139392431018,-0.7691033113860487,-0.7691033113860483,5.774116471423607e-16,5.774116471423607e-14
84,oscillating,-3.8798037246659267,-1.9151139392431002,-1.9151139392431018,-0.7691033113860493,-0.7691033113860487,7.217645589279504e-16,7.217645589279505e-14
85,constant,0.27406916323693137,0.8808376570472088,0.8808376570472075,0.07606171910926093,0.07606171910926088,7.298172047822983e-16,7.298172047822982e-14
85,gaussian,1.0040141311682809,0.8808376570472075,0.8808376570472075,0.07606171910926078,0.0760617191092608,1.8245430119557476e-16,1.8245430119557475e-14
85,oscillating,12.222841328340696,0.8808376570472052,0.8808376570472075,0.07606171910926066,0.07606171910926066,0.0,0.0
86,constant,0.8167885950456798,1.5339875164967893,1.5339875164967882,0.918399269092032,0.9183992690920317,2.4177349917161163e-16,2.4177349917161162e-14
86,gaussian,1.7614068287308153,1.5339875164967887,1.5339875164967882,0.9183992690920316,0.9183992690920316,0.0,0.0
86,oscillating,-5.322409606805282,1.5339875164967895,1.5339875164967882,0.9183992690920316,0.9183992690920317,1.2088674958580582e-16,1.2088674958580581e-14
87,constant,3.5116218547634697,2.967406803711769,2.9674068037117745,0.07778261563592523,0.0777826156359255,3.568352052538726e-15,3.568352052538726e-13
87,gaussian,4.377757453699362,2.9674068037117745,2.9674068037117745,0.07778261563592309,0.07778261563592315,7.136704105077668e-16,7.136704105077668e-14
87,oscillating,5.977352165027154,2.9674068037117727,2.9674068037117745,0.07778261563592381,0.07778261563592392,1.4273408210155195e-15,1.4273408210155194e-13
88,constant,1.6555460095367038,2.190950562494348,2.1909505624943497,0.08923405108155083,0.08923405108155087,4.665636370738591e-16,4.665636370738591e-14
88,gaussian,2.6530562822823605,2.1909505624943493,2.1909505624943497,0.08923405108155076,0.08923405108155079,3.1104242471590637e-16,3.1104242471590637e-14
88,oscillating,9.228333918783408,2.1909505624943497,2.1909505624943497,0.08923405108155075,0.08923405108155076,1.5552121235795323e-16,1.5552121235795325e-14
89,constant,-2.0671602451615203,-2.565879663705065,-2.5658796637050676,-0.21521267347830092,-0.21521267347830123,1.418649407757576e-15,1.4186494077575762e-13
89,gaussian,-3.1659216636416314,-2.5658796637050685,-2.5658796637050676,-0.2152126734783001,-0.21521267347830003,2.5793625595592433e-16,2.5793625595592432e-14
89,oscillating,-8.380048165396438,-2.565879663705066,-2.5658796637050676,-0.21521267347830098,-0.21521267347830092,2.579362559559233e-16,2.5793625595592328e-14
90,constant,-0.6434988839466924,-2.4058193069708977,-2.4058193069708986,-0.28438718876810554,-0.2843871887681057,5.855870456582599e-16,5.8558704565826e-14
90,gaussian,-2.742237519974504,-2.4058193069709,-2.4058193069708986,-0.2843871887681051,-0.28438718876810504,1.951956818860871e-16,1.951956818860871e-14
90,oscillating,-5.177018426984411,-2.405819306970898,-2.4058193069708986,-0.2843871887681055,-0.2843871887681056,3.903913637721734e-16,3.9039136377217345e-14
91,constant,-0.1812728797531695,-0.576660371248948,-0.576660371248947,-0.030296425296357957,-0.030296425296357964,2.290334201487839e-16,2.2903342014878393e-14
91,gaussian,-0.6573013578433986,-0.5766603712489473,-0.576660371248947,-0.030296425296357912,-0.030296425296357937,8.016169705207445e-16,8.016169705207445e-14
91,oscillating,-14.585963005416026,-0.576660371248939,-0.576660371248947,-0.030296425296357538,-0.030296425296357544,2.2903342014878713e-16,2.2903342014878712e-14
92,constant,-0.5241108557136304,-1.1058384710667641,-1.1058384710667675,-0.19012265636136524,-0.19012265636136533,4.37963199339176e-16,4.37963199339176e-14
92,gaussian,-1.2637356999344167,-1.1058384710667675,-1.1058384710667675,-0.1901226563613656,-0.19012265636136563,1.4598773311305844e-16,1.4598773311305843e-14
92,oscillating,2.5102390303338633,-1.1058384710667681,-1.1058384710667675,-0.19012265636136563,-0.1901226563613657,2.919754662261168e-16,2.919754662261168e-14
93,constant,0.10031919468938792,0.3489639847620357,0.3489639847620356,0.22924988717494996,0.22924988717494996,0.0,0.0
93,gaussian,0.3977616747494885,0.34896398476203566,0.3489639847620356,0.22924988717494993,0.22924988717494993,0.0,0.0
93,oscillating,1.1195256607319082,0.3489639847620356,0.3489639847620356,0.2292498871749501,0.2292498871749499,8.474989091756094e-16,8.474989091756094e-14
94,constant,0.6707175434587048,2.2724917576925465,2.2724917576925456,0.6212424304410271,0.621242430441027,1.7871010900478817e-16,1.7871010900478818e-14
94,gaussian,2.5902693543773005,2.2724917576925447,2.2724917576925456,0.621242430441028,0.6212424304410279,1.7871010900478793e-16,1.7871010900478793e-14
94,oscillating,9.610271312030235,2.2724917576925443,2.2724917576925456,0.6212424304410279,0.6212424304410281,3.574202180095757e-16,3.574202180095757e-14
95,constant,1.3796379223350739,1.3250235896527431,1.325023589652742,0.8920937486618451,0.8920937486618451,0.0,0.0
95,gaussian,1.8199175558066414,1.3250235896527418,1.325023589652742,0.8920937486618448,0.8920937486618448,0.0,0.0
95,oscillating,2.8213261345622533,1.3250235896527418,1.325023589652742,0.8920937486618445,0.8920937486618448,2.4890276975721623e-16,2.489027697572162e-14
96,constant,-0.9920298438937302,-2.797798096104463,-2.7977980961044615,-0.10355766312407486,-0.10355766312407477,8.040614700538597e-16,8.040614700538596e-14
96,gaussian,-3.1892075532559083,-2.7977980961044615,-2.7977980961044615,-0.10355766312407523,-0.10355766312407516,6.700512250448806e-16,6.700512250448805e-14
96,oscillating,9.337475486601369,-2.7977980961044637,-2.7977980961044615,-0.10355766312407469,-0.10355766312407451,1.7421331851167003e-15,1.7421331851167004e-13
97,constant,-0.2195652408204303,-0.2127530678955311,-0.21275306789553092,-0.048667425263032096,-0.04866742526303209,1.4257778927906196e-16,1.4257778927906197e-14
97,gaussian,-0.2908801575250739,-0.21275306789553092,-0.21275306789553092,-0.04866742526303206,-0.04866742526303205,2.8515557855812417e-16,2.851555785581242e-14
97,oscillating,-0.4559051262601937,-0.21275306789553095,-0.21275306789553092,-0.04866742526303206,-0.048667425263032055,1.4257778927906206e-16,1.4257778927906207e-14
98,constant,1.0906877153095234,2.672230089275956,2.6722300892759554,0.12262810950528383,0.12262810950528381,1.1316971177164219e-16,1.1316971177164219e-14
98,gaussian,3.0473273349715835,2.6722300892759554,2.6722300892759554,0.12262810950528394,0.12262810950528392,1.1316971177164206e-16,1.1316971177164206e-14
98,oscillating,-5.441183487840873,2.6722300892759554,2.6722300892759554,0.12262810950528368,0.12262810950528392,2.0370548118895575e-15,2.0370548118895576e-13
99,constant,-0.18338095071427896,-0.21241987072593052,-0.21241987072593105,-0.22423895973949332,-0.22423895973949337,2.475535531191677e-16,2.475535531191677e-14
99,gaussian,-0.26842242222777807,-0.21241987072593113,-0.21241987072593105,-0.22423895973949395,-0.22423895973949398,1.237767765595835e-16,1.237767765595835e-14
99,oscillating,-0.5784366680615403,-0.21241987072593058,-0.21241987072593105,-0.22423895973949334,-0.2242389597394934,2.4755355311916766e-16,2.4755355311916766e-14
100,constant,0.33756990922885927,0.8055206392187351,0.8055206392187363,0.2765298530587695,0.2765298530587696,4.014839672262083e-16,4.014839672262083e-14
100,gaussian,0.9187610748344974,0.805520639218737,0.8055206392187363,0.27652985305877004,0.2765298530587701,2.0074198361310379e-16,2.0074198361310378e-14
100,oscillating,-1.614072758185465,0.8055206392187364,0.8055206392187363,0.27652985305877,0.2765298530587699,2.007419836131039e-16,2.007419836131039e-14
101,constant,-0.5331228860773913,-1.8758378667067799,-1.8758378667067748,-0.6048282314829986,-0.6048282314829986,0.0,0.0
101,gaussian,-2.1381468946826936,-1.8758378667067754,-1.8758378667067748,-0.6048282314829992,-0.6048282314829995,3.671201067790636e-16,3.6712010677906357e-14
101,oscillating,-5.481398775800467,-1.8758378667067728,-1.8758378667067748,-0.604828231483,-0.6048282314829999,1.8356005338953165e-16,1.8356005338953166e-14
102,constant,-0.3256719502453584,-1.2714287919862501,-1.2714287919862457,-0.3622129345951596,-0.3622129345951594,4.597667222455909e-16,4.5976672224559086e-14
102,gaussian,-1.4492191832990229,-1.2714287919862464,-1.2714287919862457,-0.36221293459515913,-0.36221293459515896,4.597667222455914e-16,4.597667222455914e-14
102,oscillating,-2.5458950709029713,-1.2714287919862468,-1.2714287919862457,-0.36221293459515896,-0.3622129345951591,3.065111481637275e-16,3.0651114816372753e-14
103,constant,2.3273410672904014,1.4083573664906888,1.408357366490686,0.7153687421893039,0.715368742189304,1.5519590934703755e-16,1.5519590934703756e-14
103,gaussian,2.6201698440775107,1.4083573664906868,1.408357366490686,0.7153687421893041,0.7153687421893038,4.655877280411128e-16,4.655877280411128e-14
103,oscillating,3.0102597889592944,1.408357366490686,1.408357366490686,0.7153687421893035,0.7153687421893037,3.1039181869407525e-16,3.1039181869407525e-14
104,constant,-0.4521133444793684,-0.5622054505521044,-0.5622054505521044,-0.039515933379847816,-0.0395159333798478,3.5119473642223144e-16,3.511947364222314e-14
104,gaussian,-0.6932894987062427,-0.5622054505521044,-0.5622054505521044,-0.0395159333798478,-0.0395159333798478,0.0,0.0
104,oscillating,-1.846904996085556,-0.5622054505521045,-0.5622054505521044,-0.0395159333798478,-0.03951593337984781,1.755973682111157e-16,1.7559736821111568e-14
105,constant,-0.6122422536537518,-1.4822174214392372,-1.4822174214392387,-0.24130098720536278,-0.2413009872053627,3.4507412427625522e-16,3.4507412427625525e-14
105,gaussian,-1.69040665921578,-1.4822174214392394,-1.4822174214392387,-0.2413009872053628,-0.24130098720536275,2.3004941618417007e-16,2.3004941618417005e-14
105,oscillating,2.9901172056000953,-1.4822174214392385,-1.4822174214392387,-0.24130098720536278,-0.24130098720536272,2.300494161841701e-16,2.3004941618417012e-14
106,constant,0.07154359491564025,0.25499460345500496,0.2549946034550047,0.19976096340141802,0.199760963401418,1.3894394151400931e-16,1.389439415140093e-14
106,gaussian,0.29065190171184374,0.25499460345500463,0.2549946034550047,0.1997609634014177,0.19976096340141772,1.3894394151400949e-16,1.3894394151400948e-14
106,oscillating,0.6820318442748001,0.25499460345500474,0.2549946034550047,0.19976096340141772,0.19976096340141783,5.557757660560376e-16,5.557757660560377e-14
107,constant,2.6501801831691627,2.9768397653449816,2.9768397653449705,0.04814755522421386,0.048147555224213906,1.0088208446131465e-15,1.0088208446131465e-13
107,gaussian,3.806411601201197,2.976839765344969,2.9768397653449705,0.04814755522421756,0.04814755522421751,1.1529381081292242e-15,1.1529381081292241e-13
107,oscillating,7.630550402567382,2.9768397653449696,2.9768397653449705,0.048147555224217396,0.048147555224217375,4.323517905484602e-16,4.323517905484602e-14
108,constant,0.30916050840437137,0.6281808914954398,0.6281808914954381,0.05390088021688507,0.0539008802168851,5.149373350480765e-16,5.149373350480765e-14
108,gaussian,0.7186841447893174,0.6281808914954381,0.6281808914954381,0.053900880216884994,0.05390088021688498,2.574686675240388e-16,2.5746866752403882e-14
108,oscillating,-1.5765912219515228,0.6281808914954387,0.6281808914954381,0.053900880216884994,0.05390088021688502,5.149373350480773e-16,5.1493733504807725e-14
109,constant,0.8832773969830421,2.068406318852585,2.0684063188525896,0.14789650930292245,0.14789650930292242,1.8766890271074355e-16,1.8766890271074354e-14
109,gaussian,2.3595835866437116,2.06840631885259,2.0684063188525896,0.14789650930292197,0.14789650930292203,3.753378054214881e-16,3.753378054214881e-14
109,oscillating,-4.1387470074817685,2.0684063188525896,2.0684063188525896,0.1478965093029222,0.14789650930292206,9.383445135537201e-16,9.383445135537201e-14
110,constant,1.500874708098278,2.330426171249599,2.3304261712495995,0.053620341517019825,0.053620341517019804,3.8822359430727996e-16,3.8822359430728e-14
110,gaussian,2.7289024743527297,2.330426171249601,2.3304261712495995,0.05362034151701972,0.053620341517019714,1.2940786476909354e-16,1.2940786476909353e-14
110,oscillating,128.91781603584383,2.3304261712495706,2.3304261712495995,0.05362034151702125,0.05362034151702126,2.588157295381796e-16,2.588157295381796e-14
111,constant,-1.6720676411200317,-2.741181457633905,-2.741181457633906,-0.4196582705305055,-0.4196582705305055,0.0,0.0
111,gaussian,-3.185625636642579,-2.741181457633905,-2.741181457633906,-0.41965827053050564,-0.4196582705305055,3.9683110137029353e-16,3.968311013702935e-14
111,oscillating,40.08598715285079,-2.741181457633896,-2.741181457633906,-0.4196582705305138,-0.4196582705305143,1.1904933041108555e-15,1.1904933041108556e-13
112,constant,1.2192897724365577,0.8791924426702411,0.8791924426702383,0.4007934771140618,0.40079347711406177,1.385031304176135e-16,1.385031304176135e-14
112,gaussian,1.4377287781663968,0.8791924426702381,0.8791924426702383,0.40079347711406066,0.4007934771140607,1.3850313041761385e-16,1.3850313041761385e-14
112,oscillating,1.77305779277541,0.8791924426702383,0.8791924426702383,0.400793477114061,0.4007934771140608,4.1550939125284146e-16,4.155093912528415e-14
113,constant,1.581891947305982,2.0480490197085404,2.048049019708539,0.5243019591533387,0.5243019591533387,0.0,0.0
113,gaussian,2.495265652885112,2.048049019708539,2.048049019708539,0.5243019591533392,0.5243019591533391,2.1175259890655013e-16,2.1175259890655014e-14
113,oscillating,7.809347365969906,2.0480490197085395,2.048049019708539,0.524301959153339,0.5243019591533389,2.1175259890655023e-16,2.1175259890655024e-14
114,constant,1.5117833314890388,2.3182701528458747,2.3182701528458662,0.11150365029642602,0.11150365029642598,3.7338117014791103e-16,3.7338117014791104e-14
114,gaussian,2.7199163637040376,2.318270152845865,2.3182701528458662,0.11150365029642702,0.11150365029642698,3.7338117014790767e-16,3.733811701479077e-14
114,oscillating,62.16257200049343,2.3182701528458667,2.3182701528458662,0.11150365029642677,0.1115036502964268,2.489207800986055e-16,2.489207800986055e-14
115,constant,-1.0305345484675639,-2.755168978058158,-2.755168978058167,-0.0942827724946026,-0.09428277249460254,5.887730044683945e-16,5.887730044683945e-14
115,gaussian,-3.1408597929630533,-2.7551689780581667,-2.755168978058167,-0.09428277249460046,-0.09428277249460047,1.4719325111710185e-16,1.4719325111710184e-14
115,oscillating,6.84354795631268,-2.755168978058168,-2.755168978058167,-0.09428277249459995,-0.09428277249460017,2.355092017873637e-15,2.355092017873637e-13
116,constant,0.24798238781303525,0.9737103594755895,0.9737103594755924,0.08885721364804401,0.08885721364804397,4.685423019041447e-16,4.685423019041447e-14
116,gaussian,1.1098692550120135,0.9737103594755923,0.9737103594755924,0.08885721364804414,0.08885721364804414,0.0,0.0
116,oscillating,1.9478125850518544,0.973710359475593,0.9737103594755924,0.0888572136480442,0.08885721364804418,3.1236153460276237e-16,3.1236153460276237e-14
117,constant,-0.8774817452689512,-2.1136448971920854,-2.1136448971920836,-0.3617158310219927,-0.3617158310219927,0.0,0.0
117,gaussian,-2.4106051682888117,-2.113644897192084,-2.1136448971920836,-0.36171583102199306,-0.36171583102199295,3.069323843217827e-16,3.069323843217827e-14
117,oscillating,4.250984029476261,-2.113644897192085,-2.1136448971920836,-0.36171583102199273,-0.3617158310219928,1.5346619216089143e-16,1.5346619216089142e-14
118,constant,0.4733217369606195,0.991245427105939,0.991245427105938,0.7484322720773761,0.7484322720773757,4.450194357106942e-16,4.4501943571069426e-14
118,gaussian,1.1330089614723324,0.991245427105938,0.991245427105938,0.7484322720773751,0.7484322720773753,2.9667962380712964e-16,2.9667962380712965e-14
118,oscillating,-2.289978426002354,0.991245427105938,0.991245427105938,0.7484322720773755,0.7484322720773753,2.9667962380712964e-16,2.9667962380712965e-14
119,constant,-0.7878505328746389,-1.6568222735169127,-1.6568222735169091,-0.3394245631573054,-0.33942456315730546,1.6354488524606618e-16,1.6354488524606617e-14
119,gaussian,-1.8935497739288976,-1.6568222735169107,-1.6568222735169091,-0.3394245631573054,-0.33942456315730546,1.6354488524606618e-16,1.6354488524606617e-14
119,oscillating,3.7894782373313367,-1.656822273516909,-1.6568222735169091,-0.3394245631573056,-0.33942456315730557,1.6354488524606613e-16,1.6354488524606614e-14
