angle_deg,Lambda_matter_plus,Lambda_matter_analytic,angle_error
0.0,0.0,0.0,0.0
2.0,0.03013979932560163,0.03013979932560164,-1.0408340855860843e-17
4.0,0.0602428779484052,0.06024287794840522,-2.0816681711721685e-17
6.0,0.0902725599041326,0.09027255990413263,-2.7755575615628914e-17
8.0,0.12019225865103869,0.12019225865103872,-2.7755575615628914e-17
10.0,0.14996552164497662,0.14996552164497667,-5.551115123125783e-17
12.0,0.1795560747512079,0.17955607475120797,-5.551115123125783e-17
14.0,0.20892786643884786,0.20892786643884792,-5.551115123125783e-17
16.0,0.23804511170410275,0.2380451117041028,-5.551115123125783e-17
18.0,0.26687233566878465,0.26687233566878477,-1.1102230246251565e-16
20.0,0.29537441680098614,0.29537441680098625,-1.1102230246251565e-16
21.999999999999996,0.32351662970525663,0.3235166297052567,-5.551115123125783e-17
24.0,0.35126468743014777,0.3512646874301478,-5.551115123125783e-17
26.000000000000004,0.37858478324158246,0.37858478324158257,-1.1102230246251565e-16
28.0,0.40544363181115256,0.40544363181115267,-1.1102230246251565e-16
29.999999999999996,0.4318085097691645,0.43180850976916463,-1.1102230246251565e-16
32.0,0.45764729557302475,0.45764729557302486,-1.1102230246251565e-16
34.0,0.482928508642391,0.4829285086423912,-1.6653345369377348e-16
36.0,0.5076213477134104,0.5076213477134106,-2.220446049250313e-16
38.0,0.5316957283653155,0.5316957283653158,-2.220446049250313e-16
40.0,0.5551223196736558,0.555122319673656,-2.220446049250313e-16
42.0,0.577872579945512,0.5778725799455122,-2.220446049250313e-16
43.99999999999999,0.5999187914931516,0.5999187914931519,-2.220446049250313e-16
46.0,0.6212340944037626,0.6212340944037628,-1.1102230246251565e-16
48.0,0.6417925192641191,0.6417925192641192,-1.1102230246251565e-16
50.0,0.6615690188003109,0.661569018800311,-1.1102230246251565e-16
52.00000000000001,0.6805394983939899,0.6805394983939901,-2.220446049250313e-16
54.0,0.6986808454379493,0.6986808454379495,-2.220446049250313e-16
56.0,0.7159709574952764,0.7159709574952766,-2.220446049250313e-16
58.0,0.732388769227767,0.7323887692277672,-2.220446049250313e-16
59.99999999999999,0.7479142780607949,0.7479142780607951,-2.220446049250313e-16
62.0,0.7625285685533685,0.7625285685533687,-2.220446049250313e-16
64.0,0.7762138354436815,0.7762138354436817,-2.220446049250313e-16
66.0,0.7889534053420819,0.788953405342082,-1.1102230246251565e-16
68.0,0.8007317570450286,0.8007317570450287,-1.1102230246251565e-16
70.0,0.8115345404452874,0.8115345404452877,-3.3306690738754696e-16
72.0,0.8213485940153269,0.8213485940153271,-2.220446049250313e-16
74.0,0.8301619608426106,0.8301619608426107,-1.1102230246251565e-16
76.0,0.8379639031972544,0.8379639031972548,-3.3306690738754696e-16
78.0,0.8447449156142968,0.844744915614297,-2.220446049250313e-16
80.0,0.8504967364746421,0.8504967364746423,-2.220446049250313e-16
82.0,0.8552123580705722,0.8552123580705725,-3.3306690738754696e-16
84.0,0.8588860351435581,0.8588860351435584,-3.3306690738754696e-16
86.00000000000001,0.8615132918839732,0.8615132918839735,-3.3306690738754696e-16
87.99999999999999,0.8630909273841774,0.8630909273841776,-2.220446049250313e-16
90.0,0.8636170195383291,0.8636170195383294,-2.220446049250313e-16
