epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.0986291492608507,0.002077375775636492,0.0028481738710392133,0.003977272727272729,-0.024271590678564492,0.9704194543754648
0.15,0.8126498782012075,0.16993322143493816,0.0023808733769715897,0.003926136363636363,-0.024271590678564492,0.9704194543754648
0.3,0.9248280468551897,0.29500787999843625,0.0016588134994415676,0.003937500000000001,-0.024271590678564492,0.9704194543754646
0.6,0.9444462455411944,0.762156462911831,0.0005841260089626761,0.003801136363636364,-0.024271590678564492,0.9704194543754646
