n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.3,0.009,-0.0002475290171251314,0.0002475290171251314,0.08402262722349294,0.08402262722349405,0.0125,-0.024271590678564502,-0.10878731809182958,0.9704194543754645,0.075
1,0.3,0.0072,0.002095891067320836,-0.002095891067320836,0.15073349111558917,0.06671086389209624,0.01,-0.024271590678564502,-0.10768567436431738,0.9704194543754645,0.135
2,0.3,0.0027,0.0028423484348445165,-0.0028423484348445165,0.17341536006293146,0.022681868947342282,0.00375,-0.024271590678564502,-0.1072725579665003,0.9704194543754645,0.1575
3,0.3,0.0054,0.000317959308092583,-0.000317959308092583,0.21280032802640225,0.039384967963470796,0.0075,-0.024271590678564502,-0.10644632517086616,0.9704194543754645,0.2025
4,0.3,0.0036,0.002421299815667723,-0.002421299815667723,0.24050679627286442,0.027706468246462168,0.005,-0.024271590678564502,-0.10589550330711006,0.9704194543754645,0.2325
5,0.3,0.0072,0.002522343529231306,-0.002522343529231306,0.2905965697534645,0.050089773480600064,0.01,-0.024271590678564502,-0.10479385957959786,0.9704194543754645,0.2925
6,0.3,0.0027,0.00215092074898387,-0.00215092074898387,0.30945231068207774,0.01885574092861325,0.00375,-0.024271590678564502,-0.10438074318178078,0.9704194543754647,0.315
7,0.3,0.0054,0.0013894909069024346,-0.0013894909069024346,0.34619093507215143,0.03673862439007369,0.0075,-0.024271590678564502,-0.10355451038614662,0.9704194543754647,0.36
8,0.3,0.0036,-1.1960706248645771e-05,1.1960706248645771e-05,0.3693653724588196,0.02317443738666819,0.005,-0.024271590678564502,-0.10300368852239054,0.9704194543754647,0.39
9,0.3,0.008100000000000001,0.0017994727944875156,-0.0017994727944875156,0.42155504998407567,0.05218967752525605,0.01125,-0.024271590678564502,-0.1017643393289393,0.9704194543754645,0.4575
10,0.3,0.0072,0.0016204753299929283,-0.0016204753299929283,0.4659021393006133,0.044347089316537636,0.01,-0.024271590678564502,-0.1006626956014271,0.9704194543754645,0.5175
11,0.3,0.0018,0.0010508168881205055,-0.0010508168881205055,0.4783163185980552,0.012414179297441874,0.0025,-0.024271590678564502,-0.10038728466954906,0.9704194543754645,0.5325
12,0.3,0.0036,0.003268940152684865,-0.003268940152684865,0.5007673808370066,0.02245106223895138,0.005,-0.024271590678564502,-0.09983646280579296,0.9704194543754645,0.5625
13,0.3,0.0036,0.003191661247487357,-0.003191661247487357,0.5227923205972341,0.02202493976022757,0.005,-0.024271590678564502,-0.09928564094203686,0.9704194543754645,0.5925
14,0.3,0.009,-0.00017119301887633386,0.00017119301887633386,0.5744283043306055,0.051635983733371416,0.0125,-0.024271590678564502,-0.09790858628264662,0.9704194543754647,0.6675
15,0.3,0.010799999999999999,0.004212888536880056,-0.004212888536880056,0.636689361155066,0.06226105682446048,0.015,-0.024271590678564502,-0.09625612069137832,0.9704194543754647,0.7575
16,0.3,0.008100000000000001,0.002594516465324674,-0.002594516465324674,0.6802801309538884,0.04359076979882237,0.01125,-0.024271590678564502,-0.0950167714979271,0.9704194543754647,0.825
17,0.3,0.0054,0.004492719216057251,-0.004492719216057251,0.7094870531004644,0.029206922146576053,0.0075,-0.024271590678564502,-0.09419053870229294,0.9704194543754647,0.87
18,0.3,0.0063,0.0036262408367488817,-0.0036262408367488817,0.7430530781393689,0.03356602503890449,0.00875,-0.024271590678564502,-0.09322660044071976,0.9704194543754647,0.9225
19,0.3,0.0063,0.00373447320316057,-0.00373447320316057,0.7746073567970417,0.031554278657672796,0.00875,-0.024271590678564502,-0.0922626621791466,0.9704194543754647,0.975
20,0.3,0.0063,0.00410795650160144,-0.00410795650160144,0.8068090477408816,0.032201690943839845,0.00875,-0.024271590678564502,-0.09129872391757342,0.9704194543754645,1.0275
21,0.3,0.0036,-0.000340465206343755,0.000340465206343755,0.8247559651631081,0.017946917422226538,0.005,-0.024271590678564502,-0.09074790205381732,0.9704194543754645,1.0575
22,0.3,0.0018,0.0016033235734861306,-0.0016033235734861306,0.8339338645372893,0.009177899374181231,0.0025,-0.024271590678564502,-0.09047249112193928,0.9704194543754647,1.0725
23,0.3,0.0072,0.0025738753303401075,-0.0025738753303401075,0.8691463624182363,0.035212497880946936,0.01,-0.024271590678564502,-0.08937084739442708,0.9704194543754647,1.1325
24,0.3,0.0063,0.002835132745198754,-0.002835132745198754,0.9002853990961106,0.03113903667787432,0.00875,-0.024271590678564502,-0.0884069091328539,0.9704194543754647,1.185
25,0.3,0.0054,0.0018009668920369543,-0.0018009668920369543,0.9264686288768947,0.026183229780784134,0.0075,-0.024271590678564502,-0.08758067633721976,0.9704194543754647,1.23
26,0.3,0.0072,0.001218253932993552,-0.001218253932993552,0.9602089881968716,0.033740359319976876,0.01,-0.024271590678564502,-0.08647903260970756,0.9704194543754647,1.29
27,0.3,0.0018,0.001558656173078771,-0.001558656173078771,0.9688253389619631,0.008616350765091485,0.0025,-0.024271590678564502,-0.08620362167782951,0.9704194543754647,1.305
28,0.3,0.0063,0.0001165852470723444,-0.0001165852470723444,0.9974308732127782,0.028605534250815134,0.00875,-0.024271590678564502,-0.08523968341625635,0.9704194543754645,1.3575
29,0.3,0.0054,0.002034709623589049,-0.002034709623589049,1.0217413222852345,0.024310449072456275,0.0075,-0.024271590678564502,-0.08441345062062218,0.9704194543754647,1.4025
30,0.3,0.0027,0.0009898309023730373,-0.0009898309023730373,1.0335482326201442,0.01180691033490966,0.00375,-0.024271590678564502,-0.0840003342228051,0.9704194543754647,1.425
31,0.3,0.0063,0.004391477687854703,-0.004391477687854703,1.0618342443556934,0.028286011735549232,0.00875,-0.024271590678564502,-0.08303639596123194,0.9704194543754645,1.4775
32,0.3,0.0018,0.001025020614717747,-0.001025020614717747,1.069351380246934,0.0075171358912407005,0.0025,-0.024271590678564502,-0.08276098502935389,0.9704194543754645,1.4925
33,0.3,0.0027,0.0009936733658222608,-0.0009936733658222608,1.0805019479285853,0.011150567681651236,0.00375,-0.024271590678564502,-0.08234786863153683,0.9704194543754645,1.515
34,0.3,0.0063,0.0021001955789723705,-0.0021001955789723705,1.1074191730752911,0.026917225146705803,0.00875,-0.024271590678564502,-0.08138393036996365,0.9704194543754647,1.5675
35,0.3,0.0027,0.0018282682996282095,-0.0018282682996282095,1.120837298801577,0.013418125726285757,0.00375,-0.024271590678564502,-0.08097081397214656,0.9704194543754645,1.59
36,0.3,0.0018,0.00040771915106957034,-0.00040771915106957034,1.1289166409592093,0.008079342157632396,0.0025,-0.024271590678564502,-0.08069540304026852,0.9704194543754645,1.605
37,0.3,0.0036,0.0012464492562216038,-0.0012464492562216038,1.1447021684676173,0.015785527508408004,0.005,-0.024271590678564502,-0.08014458117651242,0.9704194543754647,1.635
38,0.3,0.0036,0.0013701467656962092,-0.0013701467656962092,1.1592456324758391,0.014543464008221818,0.005,-0.024271590678564502,-0.07959375931275632,0.9704194543754647,1.665
39,0.3,0.0063,0.002061536708464257,-0.002061536708464257,1.1867599613325135,0.027514328856674375,0.00875,-0.024271590678564502,-0.07862982105118314,0.9704194543754647,1.7175
40,0.3,0.0027,0.00203967752359996,-0.00203967752359996,1.19861911252575,0.011859151193236439,0.00375,-0.024271590678564502,-0.07821670465336607,0.9704194543754647,1.74
41,0.3,0.0027,0.0016541276600127825,-0.0016541276600127825,1.2093730907731834,0.010753978247433515,0.00375,-0.024271590678564502,-0.077803588255549,0.9704194543754647,1.7625
42,0.3,0.0054,0.0037634622687181597,-0.0037634622687181597,1.2318880660010403,0.022514975227856837,0.0075,-0.024271590678564502,-0.07697735545991484,0.9704194543754645,1.8075
43,0.3,0.0054,0.003539440483237446,-0.003539440483237446,1.2546355935603795,0.022747527559339176,0.0075,-0.024271590678564502,-0.0761511226642807,0.9704194543754647,1.8525
44,0.3,0.008100000000000001,0.0026151483221723143,-0.0026151483221723143,1.2878367008875926,0.03320110732721315,0.01125,-0.024271590678564502,-0.07491177347082949,0.9704194543754647,1.92
