epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.15,0.8126498782012075,0.16993322143493816,0.0023808733769715897,0.003926136363636363,-0.024271590678564492,0.9704194543754648
