epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.6,0.9444462455411944,0.762156462911831,0.0005841260089626761,0.003801136363636364,-0.024271590678564492,0.9704194543754646
