epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.0986291492608507,0.002077375775636492,0.0028481738710392133,0.003977272727272729,-0.024271590678564492,0.9704194543754648
