angle_deg,state,tr_F_rho_real
0.0,ket_0,0.16853759529042162
0.0,ket_1,0.16853759529042162
0.0,ket_plus,0.1685375952904216
0.0,ket_minus,0.1685375952904216
0.0,ket_plus_i,-0.5560094321329047
0.0,ket_minus_i,0.8930846227137478
15.0,ket_0,0.16853759529042162
15.0,ket_1,0.16853759529042162
15.0,ket_plus,0.2634399628038524
15.0,ket_minus,0.07363522777699077
15.0,ket_plus_i,-0.5685035658430048
15.0,ket_minus_i,0.9055787564238479
30.0,ket_0,0.16853759529042162
30.0,ket_1,0.16853759529042162
30.0,ket_plus,0.35187489080482054
30.0,ket_minus,-0.014799700223977391
30.0,ket_plus_i,-0.6051345124084939
30.0,ket_minus_i,0.942209702989337
45.0,ket_0,0.16853759529042162
45.0,ket_1,0.16853759529042162
45.0,ket_plus,0.4278156850956886
45.0,ket_minus,-0.09074049451484548
45.0,ket_plus_i,-0.6634059333564355
45.0,ket_minus_i,1.0004811239372786
60.0,ket_0,0.16853759529042162
60.0,ket_1,0.16853759529042162
60.0,ket_plus,0.48608710604363026
60.0,ket_minus,-0.14901191546278708
60.0,ket_plus_i,-0.7393467276473036
60.0,ket_minus_i,1.0764219182281467
75.0,ket_0,0.16853759529042162
75.0,ket_1,0.16853759529042162
75.0,ket_plus,0.5227180526091195
75.0,ket_minus,-0.1856428620282763
75.0,ket_plus_i,-0.8277816556482718
75.0,ket_minus_i,1.164856846229115
90.0,ket_0,0.16853759529042162
90.0,ket_1,0.16853759529042162
90.0,ket_plus,0.5352121863192196
90.0,ket_minus,-0.1981369957383764
90.0,ket_plus_i,-0.9226840231617026
90.0,ket_minus_i,1.2597592137425457
