profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.5044457660452663,-1.0862080404156977,-1.0862080404156982,-0.2822682779667557,-0.2822682779667556,3.933219250219503e-16,3.933219250219503e-14
gaussian,-1.2407093258684974,-1.086208040415698,-1.0862080404156982,-0.2822682779667556,-0.28226827796675563,1.966609625109751e-16,1.966609625109751e-14
oscillating,2.364885517413915,-1.0862080404156986,-1.0862080404156982,-0.2822682779667558,-0.28226827796675574,1.9666096251097503e-16,1.9666096251097502e-14
