epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.6,0.917340315642044,0.7719614853397936,0.000598314094560646,0.003971590909090909,-0.024271590678564492,0.9704194543754648
