n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.6,0.009000000000000001,0.007983632120006962,-0.007983632120006962,0.08705803201862594,0.08705803201862705,0.0125,-0.024271590678564502,-0.10878731809182958,0.9704194543754645,0.075
1,0.6,0.0072,0.004696773697873984,-0.004696773697873984,0.14840962026018253,0.06135158824155659,0.01,-0.024271590678564502,-0.10768567436431738,0.9704194543754645,0.135
2,0.6,0.0027,0.0027809149071610396,-0.0027809149071610396,0.17001729017134914,0.02160766991116661,0.00375,-0.024271590678564502,-0.1072725579665003,0.9704194543754645,0.1575
3,0.6,0.0108,0.007469735888513919,-0.007469735888513919,0.25211606536992726,0.08209877519857811,0.015,-0.024271590678564502,-0.105620092375232,0.9704194543754647,0.2475
4,0.6,0.0072,0.004448362773359293,-0.004448362773359293,0.30387614317350586,0.05176007780357861,0.01,-0.024271590678564502,-0.1045184486477198,0.9704194543754645,0.3075
5,0.6,0.0009,0.0014779897239942893,-0.0014779897239942893,0.3097998633289949,0.005923720155489032,0.00125,-0.024271590678564502,-0.10438074318178078,0.9704194543754647,0.315
6,0.6,0.0054,0.003356767429793783,-0.003356767429793783,0.34651844598430753,0.03671858265531264,0.0075,-0.024271590678564502,-0.10355451038614662,0.9704194543754647,0.36
7,0.6,0.0045000000000000005,0.004102844236558097,-0.004102844236558097,0.37730192524408174,0.030783479259774205,0.00625,-0.024271590678564502,-0.1028659830564515,0.9704194543754645,0.3975
8,0.6,0.0072,0.0036611058996693824,-0.0036611058996693824,0.4244442727251416,0.04714234748105989,0.01,-0.024271590678564502,-0.1017643393289393,0.9704194543754645,0.4575
9,0.6,0.0063,0.004457175299965383,-0.004457175299965383,0.4642245815693617,0.03978030884422007,0.00875,-0.024271590678564502,-0.10080040106736614,0.9704194543754645,0.51
10,0.6,0.0072,0.003977912007673265,-0.003977912007673265,0.50786249673753,0.04363791516816834,0.01,-0.024271590678564502,-0.09969875733985394,0.9704194543754645,0.57
11,0.6,0.0063,0.0032226607639049636,-0.0032226607639049636,0.5450472222614304,0.0371847255239004,0.00875,-0.024271590678564502,-0.09873481907828076,0.9704194543754645,0.6225
12,0.6,0.0036,0.002306638902620873,-0.002306638902620873,0.5660651700376141,0.02101794777618371,0.005,-0.024271590678564502,-0.09818399721452466,0.9704194543754647,0.6525
13,0.6,0.008100000000000001,0.0057628735325622946,-0.0057628735325622946,0.6122195619570526,0.04615439191943849,0.01125,-0.024271590678564502,-0.09694464802107344,0.9704194543754645,0.72
14,0.6,0.009,0.010681251839029814,-0.010681251839029814,0.6630890135185032,0.05086945156145062,0.0125,-0.024271590678564502,-0.0955675933616832,0.9704194543754647,0.795
15,0.6,0.0045,0.004939967342992406,-0.004939967342992406,0.6874462863136411,0.024357272795137885,0.00625,-0.024271590678564502,-0.09487906603198806,0.9704194543754645,0.8325
16,0.6,0.0063,0.006033831571146449,-0.006033831571146449,0.7207413692091846,0.033295082895543504,0.00875,-0.024271590678564502,-0.0939151277704149,0.9704194543754645,0.885
17,0.6,0.0054,0.006317097174894009,-0.006317097174894009,0.7493501907690714,0.028608821559886755,0.0075,-0.024271590678564502,-0.09308889497478075,0.9704194543754645,0.93
18,0.6,0.0063,0.0071907152030792,-0.0071907152030792,0.7831358774348678,0.0337856866657964,0.00875,-0.024271590678564502,-0.09212495671320758,0.9704194543754645,0.9825
19,0.6,0.0063,0.004991420714973316,-0.004991420714973316,0.8146656290795956,0.03152975164472782,0.00875,-0.024271590678564502,-0.0911610184516344,0.9704194543754645,1.035
20,0.6,0.0036,0.003775827750856062,-0.003775827750856062,0.8321744663448963,0.017508837265300725,0.005,-0.024271590678564502,-0.0906101965878783,0.9704194543754645,1.065
21,0.6,0.0036,0.004262252916084444,-0.004262252916084444,0.8509075915436974,0.018733125198801104,0.005,-0.024271590678564502,-0.0900593747241222,0.9704194543754645,1.095
22,0.6,0.005399999999999999,0.0035570791082187476,-0.0035570791082187476,0.8779756582092406,0.027068066665543178,0.0075,-0.024271590678564502,-0.08923314192848807,0.9704194543754645,1.14
23,0.6,0.0045000000000000005,0.003214902679273193,-0.003214902679273193,0.9002298024867812,0.022254144277540577,0.00625,-0.024271590678564502,-0.08854461459879293,0.9704194543754647,1.1775
24,0.6,0.0072,0.007650239152508512,-0.007650239152508512,0.9343226534451038,0.034092850958322596,0.01,-0.024271590678564502,-0.08744297087128072,0.9704194543754647,1.2375
25,0.6,0.0045000000000000005,0.002821593883926463,-0.002821593883926463,0.9558300505978998,0.021507397152796037,0.00625,-0.024271590678564502,-0.08675444354158561,0.9704194543754647,1.275
26,0.6,0.0054,0.007550120103862758,-0.007550120103862758,0.980609185725891,0.024779135127991125,0.0075,-0.024271590678564502,-0.08592821074595146,0.9704194543754647,1.32
27,0.6,0.0045000000000000005,0.004497911311345574,-0.004497911311345574,1.0011340418757806,0.020524856149889636,0.00625,-0.024271590678564502,-0.08523968341625635,0.9704194543754645,1.3575
28,0.6,0.0027,0.002091772505048069,-0.002091772505048069,1.0133541600445866,0.012220118168805971,0.00375,-0.024271590678564502,-0.08482656701843927,0.9704194543754647,1.38
29,0.6,0.0036,0.002601703819970003,-0.002601703819970003,1.0302013758024107,0.016847215757824108,0.005,-0.024271590678564502,-0.08427574515468317,0.9704194543754647,1.41
30,0.6,0.0036,0.0023983070240239405,-0.0023983070240239405,1.0461758174608788,0.015974441658468175,0.005,-0.024271590678564502,-0.08372492329092707,0.9704194543754647,1.44
31,0.6,0.006299999999999999,0.004772692668356747,-0.004772692668356747,1.07463199671122,0.02845617925034105,0.00875,-0.024271590678564502,-0.08276098502935389,0.9704194543754645,1.4925
32,0.6,0.0027,0.0019383130826996328,-0.0019383130826996328,1.0867916282111227,0.012159631499902845,0.00375,-0.024271590678564502,-0.08234786863153683,0.9704194543754645,1.515
33,0.6,0.0036,0.0033819927075112925,-0.0033819927075112925,1.102225235224267,0.015433607013144224,0.005,-0.024271590678564502,-0.08179704676778073,0.9704194543754645,1.545
34,0.6,0.0027,0.0020930577699322995,-0.0020930577699322995,1.1141062945582352,0.011881059333968214,0.00375,-0.024271590678564502,-0.08138393036996365,0.9704194543754647,1.5675
35,0.6,0.0063,0.005668541224458015,-0.005668541224458015,1.1408349865936693,0.026728692035434154,0.00875,-0.024271590678564502,-0.08041999210839046,0.9704194543754647,1.62
