epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.3,1.1387051828449026,0.5658568723184034,0.001509245343115408,0.003982954545454546,-0.024271590678564492,0.9704194543754646
