n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.3,0.010799999999999999,0.005287944696961628,-0.005287944696961628,0.1057685577883621,0.10576855778836321,0.015,-0.024271590678564502,-0.10851190715995152,0.9704194543754645,0.09
1,0.3,0.0045000000000000005,0.00347918240363411,-0.00347918240363411,0.14244163920733185,0.03667308141896976,0.00625,-0.024271590678564502,-0.1078233798302564,0.9704194543754645,0.1275
2,0.3,0.0027,0.0007569096907064945,-0.0007569096907064945,0.16426481608019308,0.021823176872861227,0.00375,-0.024271590678564502,-0.10741026343243933,0.9704194543754645,0.15
3,0.3,0.008100000000000001,0.0030971201398130675,-0.0030971201398130675,0.22427480825248966,0.06000999217229658,0.01125,-0.024271590678564502,-0.1061709142389881,0.9704194543754647,0.2175
4,0.3,0.0045000000000000005,0.003633675359149405,-0.003633675359149405,0.25909988412927754,0.034825075876787875,0.00625,-0.024271590678564502,-0.10548238690929299,0.9704194543754645,0.255
5,0.3,0.0063,0.002661613572667325,-0.002661613572667325,0.30367755269699614,0.04457766856771861,0.00875,-0.024271590678564502,-0.1045184486477198,0.9704194543754645,0.3075
6,0.3,0.0036,0.0007118033871020529,-0.0007118033871020529,0.3287961612921411,0.025118608595144976,0.005,-0.024271590678564502,-0.1039676267839637,0.9704194543754645,0.3375
7,0.3,0.0072,0.005099219884493117,-0.005099219884493117,0.3763718791875936,0.04757571789545251,0.01,-0.024271590678564502,-0.1028659830564515,0.9704194543754645,0.3975
8,0.3,0.0063,0.0027680693034700565,-0.0027680693034700565,0.41636181824002755,0.03998993905243392,0.00875,-0.024271590678564502,-0.10190204479487834,0.9704194543754645,0.45
9,0.3,0.0063,0.00036596514233839167,-0.00036596514233839167,0.4556880051456311,0.03932618690560358,0.00875,-0.024271590678564502,-0.10093810653330516,0.9704194543754645,0.5025
10,0.3,0.0054,0.0017075998628022276,-0.0017075998628022276,0.48959290818455004,0.03390490303891891,0.0075,-0.024271590678564502,-0.100111873737671,0.9704194543754645,0.5475
11,0.3,0.0072,0.0031347117305196475,-0.0031347117305196475,0.533579051880634,0.043986143696084,0.01,-0.024271590678564502,-0.09901023001015882,0.9704194543754645,0.6075
