n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.05,0.009,0.005298923631228994,-0.005298923631228994,0.08560375500525999,0.0856037550052611,0.0125,-0.024271590678564502,-0.10878731809182958,0.9704194543754645,0.075
1,0.05,0.0036,-0.0014873514897883722,0.0014873514897883722,0.11809623521773441,0.03249248021247442,0.005,-0.024271590678564502,-0.10823649622807348,0.9704194543754645,0.105
2,0.05,0.0045,0.0003752557895379199,-0.0003752557895379199,0.15708833731282035,0.03899210209508594,0.00625,-0.024271590678564502,-0.10754796889837834,0.9704194543754645,0.1425
3,0.05,0.009,0.0037142043750982767,-0.0037142043750982767,0.22587328001964005,0.0687849427068197,0.0125,-0.024271590678564502,-0.1061709142389881,0.9704194543754647,0.2175
4,0.05,0.0045000000000000005,0.0022514017491880893,-0.0022514017491880893,0.2570888840425353,0.031215604022895277,0.00625,-0.024271590678564502,-0.10548238690929299,0.9704194543754645,0.255
5,0.05,0.0054,0.0004519457953195755,-0.0004519457953195755,0.2956316678649783,0.03854278382244297,0.0075,-0.024271590678564502,-0.10465615411365882,0.9704194543754647,0.3
6,0.05,0.0045,0.00044013087294939897,-0.00044013087294939897,0.32838103616924874,0.03274936830427044,0.00625,-0.024271590678564502,-0.1039676267839637,0.9704194543754645,0.3375
7,0.05,0.009899999999999999,0.0035601597218001746,-0.0035601597218001746,0.3937258920333135,0.06534485586406474,0.01375,-0.024271590678564502,-0.10245286665863444,0.9704194543754647,0.42
8,0.05,0.011699999999999999,0.003520333349027686,-0.003520333349027686,0.46658395031289174,0.07285805827957825,0.01625,-0.024271590678564502,-0.1006626956014271,0.9704194543754645,0.5175
9,0.05,0.0072,-0.0013426201919083246,0.0013426201919083246,0.5112210356090469,0.04463708529615512,0.01,-0.024271590678564502,-0.09956105187391492,0.9704194543754645,0.5775
10,0.05,0.0081,0.004220900136525044,-0.004220900136525044,0.5581348790460687,0.046913843437021874,0.01125,-0.024271590678564502,-0.09832170268046368,0.9704194543754645,0.645
11,0.05,0.0054,0.001970802112671664,-0.001970802112671664,0.5896819151357081,0.03154703608963938,0.0075,-0.024271590678564502,-0.09749546988482954,0.9704194543754645,0.69
12,0.05,0.0054,0.0011714985383437391,-0.0011714985383437391,0.6196552411339759,0.02997332599826774,0.0075,-0.024271590678564502,-0.09666923708919538,0.9704194543754647,0.735
13,0.05,0.0018,0.000133961613974421,-0.000133961613974421,0.6291900197269299,0.00953477859295404,0.0025,-0.024271590678564502,-0.09639382615731734,0.9704194543754647,0.75
14,0.05,0.005399999999999999,0.0009769228354638603,-0.0009769228354638603,0.6580032505474566,0.02881323082052667,0.0075,-0.024271590678564502,-0.0955675933616832,0.9704194543754647,0.795
15,0.05,0.0054,-0.0008501270679312157,0.0008501270679312157,0.6885171347120225,0.030513884164565908,0.0075,-0.024271590678564502,-0.09474136056604904,0.9704194543754647,0.84
16,0.05,0.0036,0.00031439307758097425,-0.00031439307758097425,0.7078023622409924,0.019285227528969884,0.005,-0.024271590678564502,-0.09419053870229294,0.9704194543754647,0.87
17,0.05,0.0036,0.0013017884024525595,-0.0013017884024525595,0.7266310722229016,0.01882870998190922,0.005,-0.024271590678564502,-0.09363971683853685,0.9704194543754647,0.9
18,0.05,0.0027,5.70846088731821e-05,-5.70846088731821e-05,0.7410064179921031,0.01437534576920152,0.00375,-0.024271590678564502,-0.09322660044071976,0.9704194543754647,0.9225
19,0.05,0.0063,0.0007921095839611954,-0.0007921095839611954,0.7738301680648558,0.03282375007275273,0.00875,-0.024271590678564502,-0.0922626621791466,0.9704194543754645,0.975
20,0.05,0.0072,-0.0009014673643405162,0.0009014673643405162,0.811271680258707,0.03744151219385117,0.01,-0.024271590678564502,-0.0911610184516344,0.9704194543754645,1.035
21,0.05,0.0063,0.0008941107702974111,-0.0008941107702974111,0.8415408898454861,0.030269209586779144,0.00875,-0.024271590678564502,-0.09019708019006123,0.9704194543754647,1.0875
22,0.05,0.008100000000000001,-0.0007539715425738237,0.0007539715425738237,0.881691265903213,0.040150376057726866,0.01125,-0.024271590678564502,-0.08895773099661,0.9704194543754645,1.155
23,0.05,0.0018,0.00010691738241325744,-0.00010691738241325744,0.8907632184445542,0.009071952541341188,0.0025,-0.024271590678564502,-0.08868232006473196,0.9704194543754645,1.17
24,0.05,0.0072,-0.0010345563107184736,0.0010345563107184736,0.926803734435651,0.03604051599109681,0.01,-0.024271590678564502,-0.08758067633721976,0.9704194543754647,1.23
25,0.05,0.0054,-0.0005782195991997526,0.0005782195991997526,0.9507359920441311,0.023932257608480056,0.0075,-0.024271590678564502,-0.08675444354158561,0.9704194543754647,1.275
26,0.05,0.0063,-0.0016362949034229547,0.0016362949034229547,0.9802248497939998,0.029488857749868758,0.00875,-0.024271590678564502,-0.08579050528001245,0.9704194543754645,1.3275
27,0.05,0.0054,-0.001681135618889097,0.001681135618889097,1.0049148288869112,0.024689979092911374,0.0075,-0.024271590678564502,-0.08496427248437828,0.9704194543754647,1.3725
28,0.05,0.0045000000000000005,-0.000616556981102,0.000616556981102,1.0266128897836755,0.021698060896764293,0.00625,-0.024271590678564502,-0.08427574515468317,0.9704194543754645,1.41
29,0.05,0.0018,0.001101068376475135,-0.001101068376475135,1.0351122203080816,0.008499330524406101,0.0025,-0.024271590678564502,-0.0840003342228051,0.9704194543754647,1.425
30,0.05,0.0063,0.0012375475538967792,-0.0012375475538967792,1.0633708841963312,0.028258663888249602,0.00875,-0.024271590678564502,-0.08303639596123194,0.9704194543754645,1.4775
31,0.05,0.0018,0.00034494510925050197,-0.00034494510925050197,1.0713460761173408,0.007975191921009595,0.0025,-0.024271590678564502,-0.08276098502935389,0.9704194543754645,1.4925
32,0.05,0.0054,0.002109230527386102,-0.002109230527386102,1.0949566427592476,0.02361056664190686,0.0075,-0.024271590678564502,-0.08193475223371974,0.9704194543754647,1.5375
