epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.15,0.8018289960566046,0.15346823983323732,0.0024855941255561642,0.0039204545454545455,-0.024271590678564492,0.9704194543754648
