epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.4160752092287532,0.04928234761353578,0.0026808821486269973,0.0039204545454545455,-0.024271590678564492,0.9704194543754648
