epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.15,0.7632857906438577,0.18514211861914875,0.0023847089059905193,0.004028409090909092,-0.024271590678564492,0.9704194543754646
