n,epsilon,dS_hor_avg,dQ_in,dQ_avg,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,0.05,0.0054,-0.0006207445600676355,0.0006207445600676355,0.05586103072530374,0.05586103072530463,0.0075,-0.024271590678564502,-0.10933813995558568,0.9704194543754645,0.045
1,0.05,0.009899999999999999,0.00030847082525696236,-0.00030847082525696236,0.14441934870515266,0.08855831797984892,0.01375,-0.024271590678564502,-0.1078233798302564,0.9704194543754645,0.1275
2,0.05,0.0054,0.0021580728702157727,-0.0021580728702157727,0.18660747326440852,0.04218812455925586,0.0075,-0.024271590678564502,-0.10699714703462224,0.9704194543754645,0.1725
3,0.05,0.009899999999999999,-0.00022203981998385885,0.00022203981998385885,0.26113656045068256,0.07452908718627405,0.01375,-0.024271590678564502,-0.10548238690929299,0.9704194543754645,0.255
4,0.05,0.0063,0.0006196460082873207,-0.0006196460082873207,0.30766828786595,0.046531727415267454,0.00875,-0.024271590678564502,-0.1045184486477198,0.9704194543754645,0.3075
5,0.05,0.0036,4.781758617625989e-05,-4.781758617625989e-05,0.33220021545498474,0.02453192758903472,0.005,-0.024271590678564502,-0.1039676267839637,0.9704194543754645,0.3375
6,0.05,0.0036,0.00027143751653385494,-0.00027143751653385494,0.35666965225780545,0.02446943680282071,0.005,-0.024271590678564502,-0.1034168049202076,0.9704194543754645,0.3675
7,0.05,0.0054,0.0008677485353082973,-0.0008677485353082973,0.3912753196506291,0.03460566739282367,0.0075,-0.024271590678564502,-0.10259057212457345,0.9704194543754647,0.4125
8,0.05,0.0063,0.00029132766672694267,-0.00029132766672694267,0.43161398300705284,0.04033866335642372,0.00875,-0.024271590678564502,-0.10162663386300028,0.9704194543754645,0.465
9,0.05,0.009899999999999999,-0.0020334815746252868,0.0020334815746252868,0.492919066381951,0.06130508337489815,0.01375,-0.024271590678564502,-0.100111873737671,0.9704194543754645,0.5475
10,0.05,0.0063,-0.0026715393841714704,0.0026715393841714704,0.5288993198812113,0.03598025349926032,0.00875,-0.024271590678564502,-0.09914793547609783,0.9704194543754645,0.6
11,0.05,0.0072,0.0015516361973046183,-0.0015516361973046183,0.5723075980920056,0.04340827821079429,0.01,-0.024271590678564502,-0.09804629174858565,0.9704194543754645,0.66
12,0.05,0.0027,-0.00048766880386987043,0.00048766880386987043,0.5881224298156521,0.015814831723646505,0.00375,-0.024271590678564502,-0.09763317535076856,0.9704194543754645,0.6825
13,0.05,0.0063,0.002158689893855008,-0.002158689893855008,0.6235036507506434,0.0353812209349913,0.00875,-0.024271590678564502,-0.09666923708919538,0.9704194543754647,0.735
