seed,k_layers,mu_min,mu_max,d0,growth,holo_growth,d_max,mix_pure,weight_mode,lambda_raw_unreg,lambda_cut_unreg,lambda_raw_reg,lambda_cut_reg,trace_raw_max,trace_cut_max,dyn_norm_raw_mean,dyn_norm_cut_mean,mean_d_raw,mean_d_eff,max_d_raw,max_d_eff,mean_cut_fraction,resolution_std_raw_unreg,resolution_std_cut_reg,resolution_std_raw_reg,resolution_relspan_raw_unreg,resolution_relspan_cut_reg,resolution_stability_gain,pass_trace_1e-11,pass_stability_gain_gt_1,pass_all
20270226,24,0.0,4.5,6,0.8031163230654355,0.3633742387760159,128,0.5530225173664308,uniform,-0.040719338998194694,-0.03750666132134246,-0.006084497541647741,-0.005927448194148291,1.0669700729022847e-16,2.3054248201385277e-16,0.8608830924441997,0.48132952907874094,53.916666666666664,15.291666666666666,128.0,31.0,0.5508306532068916,0.023405963569523333,0.0019547934635443997,0.0022879525883589425,5.124944260000761,1.8411073129178293,11.973624838642568,True,True,True
