n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0,0.0,-0.0,-1.110223024625156e-15,0.0,0.0,-0.025840129065159433,-0.2512690287600077,0.0657958020901465,0.0
1,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.0032266100862113722,-0.0032266100862113722,0.019124205152120148,0.01912420515212126,0.002777777777777778,-0.025840129065159433,-0.2505710592356743,0.0657958020901465,0.17777777777777778
2,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.057817702808296505,0.003129770497645863,-0.003129770497645863,0.06729520631313296,0.04817100116101281,0.008333333333333333,-0.025840129065159433,-0.24847715066267426,0.0657958020901465,0.7111111111111111
3,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.0010432568325486205,-0.0010432568325486205,0.08014016281611908,0.012844956502986116,0.002777777777777778,-0.025840129065159433,-0.2477791811383409,0.06579580209014652,0.8888888888888888
4,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0,0.0,-0.0,0.08014016281611908,0.0,0.0,-0.025840129065159433,-0.2477791811383409,0.06579580209014652,0.8888888888888888
5,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.038545135205531,0.004269866918759993,-0.004269866918759993,0.10750206472586343,0.027361901909744357,0.005555555555555556,-0.025840129065159433,-0.2463832420896742,0.06579580209014652,1.2444444444444445
6,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.0010432568325486208,-0.0010432568325486208,0.11906229537510175,0.01156023064923832,0.002777777777777778,-0.025840129065159433,-0.24568527256534084,0.0657958020901465,1.4222222222222223
7,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0,0.0,-0.0,0.11906229537510175,0.0,0.0,-0.025840129065159433,-0.24568527256534084,0.0657958020901465,1.4222222222222223
8,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.057817702808296505,0.005313123751308614,-0.005313123751308614,0.15457217020545821,0.03550987483035646,0.008333333333333333,-0.025840129065159433,-0.24359136399234077,0.06579580209014652,1.9555555555555555
9,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.001043256832548621,-0.001043256832548621,0.16488925082918784,0.01031708062372963,0.002777777777777778,-0.025840129065159433,-0.24289339446800742,0.0657958020901465,2.1333333333333333
10,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.057817702808296505,0.003129770497645863,-0.003129770497645863,0.19405530772993207,0.029166056900744225,0.008333333333333333,-0.025840129065159433,-0.24079948589500735,0.06579580209014652,2.6666666666666665
11,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.038545135205531,0.002086513665097242,-0.002086513665097242,0.21225907906533237,0.0182037713354003,0.005555555555555556,-0.025840129065159433,-0.23940354684634063,0.0657958020901465,3.022222222222222
12,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.038545135205531,0.002086513665097242,-0.002086513665097242,0.2296340837403748,0.017375004675042438,0.005555555555555556,-0.025840129065159433,-0.23800760779767394,0.06579580209014652,3.3777777777777778
13,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.038545135205531,0.004269866918759994,-0.004269866918759994,0.2507600295184642,0.021125945778089406,0.005555555555555556,-0.025840129065159433,-0.23661166874900721,0.06579580209014652,3.7333333333333334
14,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0,0.0,-0.0,0.2507600295184642,0.0,0.0,-0.025840129065159433,-0.23661166874900721,0.06579580209014652,3.7333333333333334
15,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.001043256832548621,-0.001043256832548621,0.25898908211717786,0.008229052598713649,0.002777777777777778,-0.025840129065159433,-0.23591369922467387,0.06579580209014652,3.911111111111111
16,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.0010432568325486205,-0.0010432568325486205,0.26705551595740873,0.008066433840230869,0.002777777777777778,-0.025840129065159433,-0.23521572970034052,0.06579580209014652,4.088888888888889
17,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0,0.0,-0.0,0.26705551595740873,0.0,0.0,-0.025840129065159433,-0.23521572970034052,0.06579580209014652,4.088888888888889
18,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.001043256832548622,-0.001043256832548622,0.27496744071905266,0.00791192476164393,0.002777777777777778,-0.025840129065159433,-0.23451776017600717,0.06579580209014652,4.266666666666667
19,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.0010432568325486216,-0.0010432568325486216,0.28273215145551744,0.007764710736464786,0.002777777777777778,-0.025840129065159433,-0.23381979065167383,0.06579580209014652,4.444444444444445
20,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.038545135205531,0.002086513665097241,-0.002086513665097241,0.29784571596588094,0.015113564510363497,0.005555555555555556,-0.025840129065159433,-0.2324238516030071,0.06579580209014652,4.8
21,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.057817702808296505,0.0031297704976458625,-0.0031297704976458625,0.31955885532512024,0.021713139359239297,0.008333333333333333,-0.025840129065159433,-0.23032994303000703,0.06579580209014652,5.333333333333333
22,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.001043256832548621,-0.001043256832548621,0.3265602180379198,0.007001362712799553,0.002777777777777778,-0.025840129065159433,-0.22963197350567366,0.06579580209014652,5.511111111111111
23,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.038545135205531,0.0020865136650972424,-0.0020865136650972424,0.3402325525682385,0.013672334530318686,0.005555555555555556,-0.025840129065159433,-0.22823603445700696,0.06579580209014652,5.866666666666666
24,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.001043256832548621,-0.001043256832548621,0.3469105725060111,0.006678019937772617,0.002777777777777778,-0.025840129065159433,-0.22753806493267362,0.06579580209014652,6.044444444444444
25,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0,0.0,-0.0,0.3469105725060111,0.0,0.0,-0.025840129065159433,-0.22753806493267362,0.06579580209014652,6.044444444444444
26,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.057817702808296505,0.003129770497645864,-0.003129770497645864,0.36634951096739854,0.019438938461387445,0.008333333333333333,-0.025840129065159433,-0.22544415635967355,0.06579580209014652,6.5777777777777775
27,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0,0.0,-0.0,0.36634951096739854,0.0,0.0,-0.025840129065159433,-0.22544415635967355,0.06579580209014652,6.5777777777777775
28,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0,0.0,-0.0,0.36634951096739854,0.0,0.0,-0.025840129065159433,-0.22544415635967355,0.06579580209014652,6.5777777777777775
29,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.057817702808296505,0.003129770497645864,-0.003129770497645864,0.38495242621985654,0.018602915252457997,0.008333333333333333,-0.025840129065159433,-0.22335024778667348,0.06579580209014652,7.111111111111111
30,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0,0.0,-0.0,0.38495242621985654,0.0,0.0,-0.025840129065159433,-0.22335024778667348,0.06579580209014652,7.111111111111111
31,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.001043256832548621,-0.001043256832548621,0.390978748114927,0.006026321895070463,0.002777777777777778,-0.025840129065159433,-0.22265227826234013,0.0657958020901465,7.288888888888889
32,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.057817702808296505,0.003129770497645863,-0.003129770497645863,0.40856265616542703,0.01758390805050003,0.008333333333333333,-0.025840129065159433,-0.22055836968934006,0.06579580209014652,7.822222222222222
33,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.038545135205531,0.0020865136650972415,-0.0020865136650972415,0.41989097870689535,0.011328322541468316,0.005555555555555556,-0.02584012906515944,-0.21916243064067342,0.0657958020901465,8.177777777777777
34,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.038545135205531,0.002086513665097242,-0.002086513665097242,0.43091926496837046,0.011028286261475118,0.005555555555555556,-0.025840129065159433,-0.21776649159200664,0.06579580209014652,8.533333333333333
35,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.038545135205531,0.002086513665097242,-0.002086513665097242,0.44165932616813186,0.010740061199761397,0.005555555555555556,-0.025840129065159433,-0.21637055254333995,0.0657958020901465,8.88888888888889
36,constant,0.03,2.0,64,0.15173463856458264,0.0045520391569374785,360,0.0192725676027655,0.0032266100862113735,-0.0032266100862113735,0.45341750822217425,0.011758182054042388,0.002777777777777778,-0.02584012906515944,-0.21567258301900663,0.0657958020901465,9.066666666666666
