seed,k_layers,mu_min,mu_max,d0,growth,holo_growth,d_max,mix_pure,weight_mode,lambda_raw_unreg,lambda_cut_unreg,lambda_raw_reg,lambda_cut_reg,trace_raw_max,trace_cut_max,dyn_norm_raw_mean,dyn_norm_cut_mean,mean_d_raw,mean_d_eff,max_d_raw,max_d_eff,mean_cut_fraction,resolution_std_raw_unreg,resolution_std_cut_reg,resolution_std_raw_reg,resolution_relspan_raw_unreg,resolution_relspan_cut_reg,resolution_stability_gain,pass_trace_1e-11,pass_stability_gain_gt_1,pass_all
20270223,20,0.0,7.0,2,0.8852282213254389,0.5223748292378098,192,0.7239814616785137,inv_dim,0.14032722799961408,0.051035535145161556,0.04851469608997373,0.012872482922859831,1.3646310399027935e-16,8.353761908649096e-17,1.0167360250546054,0.4277384462248495,82.25,21.6,192.0,77.0,0.5902198782471999,0.15773117767931819,0.06626085985787973,0.0642091991008277,3.618976388111324,2.56657799292176,2.3804577546628147,True,True,True
