mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.12760422605706498,0.9184991291727489,2.220446049250313e-16,0.0,3.3306690738754696e-16,1.689624227658181e-16,1.0,0.7582271693343079,7.316635637053462e-13
