profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,-6.975007409031433,5.716073128390873e-05,0.9997161374192522,-0.14336902333683146,0.004,-0.05048133751552299,0.035164275635693285
