mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.1092669528426679,0.9435122727786087,2.220446049250313e-16,0.0,2.220446049250313e-16,1.230749325110748e-16,1.0,0.821031869870996,7.921996826201893e-13
