K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.653976736366371,0.8398615076898885,0.8398615076898885,0.0,0.0
8,0.3269883681831855,0.8398615076898885,0.8398615076898885,0.0,0.0
16,0.16349418409159275,0.8398615076898885,0.8398615076898885,0.0,0.0
32,0.08174709204579637,0.8398615076898885,0.8398615076898885,0.0,0.0
64,0.04087354602289819,0.8398615076898885,0.8398615076898885,0.0,0.0
128,0.020436773011449094,0.8398615076898881,0.8398615076898885,5.287648091785606e-16,5.287648091785606e-14
