mu1,mu2,nx,alpha1_val,alpha2_val,max_abs_spatial_err,max_abs_antisym_err,max_abs_angle_err,rmse_angle,r2_angle,ratio_mean,ratio_std
1.0,2.0,120,0.3662514839698362,0.5989695540077606,1.1102230246251565e-16,0.0,2.220446049250313e-16,1.3263092636918027e-16,1.0,0.45531407002879803,4.393456078757619e-13
