eta0,corr_coh_sum,corr_absLambda_sum,R2_coh_features,R2_absLambda_only,coherence_features_better
0.5,0.23990752349856345,-0.12017732816939229,0.04639799259036792,0.004083929329843583,True
0.9,0.2127370745427237,-0.0934362204807964,0.04995606819841303,0.006233331368115325,True
1.5,0.2462179011550489,-0.0597307231011905,0.04130190809841083,-0.0035024238707965782,True
