profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,0.30916050840437137,0.6281808914954398,0.6281808914954381,0.05390088021688507,0.0539008802168851,5.149373350480765e-16,5.149373350480765e-14
gaussian,0.7186841447893174,0.6281808914954381,0.6281808914954381,0.053900880216884994,0.05390088021688498,2.574686675240388e-16,2.5746866752403882e-14
oscillating,-1.5765912219515228,0.6281808914954387,0.6281808914954381,0.053900880216884994,0.05390088021688502,5.149373350480773e-16,5.1493733504807725e-14
