profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,10.152118319557841,0.0007073805691725738,0.9088151214172558,0.09850161006038721,0.0027053571428571426,0.015468545431184857,0.000604258496318182
