K_layers,dmu,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
4,0.1003240720996258,0.015736919987236066,0.01573691998723607,2.204654376312137e-16,2.204654376312137e-14
8,0.0501620360498129,0.015736919987236066,0.01573691998723607,2.204654376312137e-16,2.204654376312137e-14
16,0.02508101802490645,0.01573691998723607,0.01573691998723607,0.0,0.0
32,0.012540509012453224,0.015736919987236062,0.01573691998723607,4.409308752624274e-16,4.409308752624274e-14
64,0.006270254506226612,0.01573691998723607,0.01573691998723607,0.0,0.0
128,0.003135127253113306,0.015736919987236066,0.01573691998723607,2.204654376312137e-16,2.204654376312137e-14
