profile,scale,phi_total,phi_target,Lambda_numerical,Lambda_theory,rel_error,rel_error_pct
constant,-0.8394828964299332,-1.8176944281824,-1.8176944281824021,-0.357684407130459,-0.35768440713045907,1.5519589371143864e-16,1.5519589371143864e-14
gaussian,-2.075987605566398,-1.8176944281824021,-1.8176944281824021,-0.3576844071304588,-0.35768440713045885,1.5519589371143874e-16,1.5519589371143873e-14
oscillating,3.917827818903058,-1.817694428182403,-1.8176944281824021,-0.35768440713045874,-0.35768440713045874,0.0,0.0
