epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.27551445060713786,0.017595963967462436,0.002851813968286015,0.0039886363636363635,-0.024271590678564492,0.9704194543754646
0.15,0.6510142146522795,0.13832077891303363,0.0025057159575384504,0.004034090909090909,-0.024271590678564492,0.9704194543754648
0.3,1.2033336461223467,0.4346715298964545,0.001330852462818192,0.003926136363636365,-0.024271590678564492,0.9704194543754648
0.6,0.9500507120782637,0.7890286639280538,0.0005477206220875221,0.0039034090909090915,-0.024271590678564492,0.9704194543754648
