epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.15,0.6510142146522795,0.13832077891303363,0.0025057159575384504,0.004034090909090909,-0.024271590678564492,0.9704194543754648
