epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.27551445060713786,0.017595963967462436,0.002851813968286015,0.0039886363636363635,-0.024271590678564492,0.9704194543754646
