epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.3,1.2033336461223467,0.4346715298964545,0.001330852462818192,0.003926136363636365,-0.024271590678564492,0.9704194543754648
