profile,a_1_over_Teff,b,R2,Teff,mean_jump_rate,mean_Lambda_w,mean_Coh_ptr_w
constant,-7.318555384142146,0.0008439219796274357,0.8829355441837591,-0.13663898782084796,0.0027160493827160493,-0.02648282253753344,0.04785061221698403
