n,omega_profile,dmu_mcwf,Delta_mu,K_layers,Gamma,p_jump,Ntraj,dS_hor_avg,dQ_avg,dQ_in,S_ens,dS_ens,jump_rate_emp,Lambda_w,Lambda_unw,Coh_ptr_w,layer_mean
0,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.07083813955093467,0.000591624412946862,-0.000591624412946862,0.06104703803959163,0.06104703803959252,0.011111111111111112,-0.0010304872564533343,-0.010729316867735856,0.010363936193112922,0.7111111111111111
1,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.035419069775467334,0.0002958122064734306,-0.0002958122064734306,0.08476607571480806,0.023719037675216423,0.005555555555555556,-0.0010304872564533343,-0.01066903980668116,0.010363936193112922,1.0666666666666667
2,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.053128604663201,0.00044371830971014675,-0.00044371830971014675,0.11690684913752916,0.032140773422721106,0.008333333333333333,-0.0010304872564533343,-0.010578624215099117,0.010363936193112922,1.6
3,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.035419069775467334,0.00029581220647342994,-0.00029581220647342994,0.13666806242396168,0.019761213286432516,0.005555555555555556,-0.0010304872564533343,-0.01051834715404442,0.010363936193112922,1.9555555555555555
4,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.0,0.0,-0.0,0.13666806242396168,0.0,0.0,-0.0010304872564533343,-0.01051834715404442,0.010363936193112922,1.9555555555555555
5,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.0,0.0,-0.0,0.13666806242396168,0.0,0.0,-0.0010304872564533343,-0.01051834715404442,0.010363936193112922,1.9555555555555555
6,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.08854767443866833,0.0059660991320239125,-0.0059660991320239125,0.19221102269186877,0.05554296026790709,0.013888888888888888,-0.0010304872564533343,-0.010367654501407683,0.01036393619311292,2.8444444444444446
7,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.07083813955093467,0.000591624412946862,-0.000591624412946862,0.2255877798067283,0.033376757114859545,0.011111111111111112,-0.0010304872564533343,-0.01024710037929829,0.010363936193112922,3.5555555555555554
8,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.0,0.0,-0.0,0.2255877798067283,0.0,0.0,-0.0010304872564533343,-0.01024710037929829,0.010363936193112922,3.5555555555555554
9,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.053128604663201,0.005670286925550484,-0.005670286925550484,0.2564117728888814,0.030823993082153084,0.008333333333333333,-0.0010304872564533343,-0.010156684787716246,0.010363936193112922,4.088888888888889
10,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.017709534887733667,0.0001479061032367156,-0.0001479061032367156,0.2640524256650444,0.007640652776162993,0.002777777777777778,-0.0010304872564533341,-0.010126546257188895,0.010363936193112922,4.266666666666667
11,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.035419069775467334,0.00029581220647343086,-0.00029581220647343086,0.27893548160657355,0.014883055941529166,0.005555555555555556,-0.0010304872564533343,-0.010066269196134204,0.010363936193112922,4.622222222222222
12,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.017709534887733667,0.0001479061032367156,-0.0001479061032367156,0.2861883671548413,0.007252885548267751,0.002777777777777778,-0.0010304872564533341,-0.010036130665606852,0.010363936193112922,4.8
13,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.017709534887733667,0.0001479061032367153,-0.0001479061032367153,0.29332177025584005,0.0071334031009987475,0.002777777777777778,-0.0010304872564533343,-0.010005992135079507,0.010363936193112922,4.977777777777778
14,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.017709534887733667,0.0001479061032367153,-0.0001479061032367153,0.3003399425805843,0.007018172324744221,0.002777777777777778,-0.0010304872564533343,-0.009975853604552156,0.01036393619311292,5.155555555555556
15,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.053128604663201,0.00044371830971014523,-0.00044371830971014523,0.32074103322519865,0.020401090644614372,0.008333333333333333,-0.0010304872564533343,-0.009885438012970113,0.010363936193112922,5.688888888888889
16,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.0,0.0,-0.0,0.32074103322519865,0.0,0.0,-0.0010304872564533343,-0.009885438012970113,0.010363936193112922,5.688888888888889
17,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.053128604663201,0.00044371830971014464,-0.00044371830971014464,0.34023117548715887,0.01949014226196022,0.008333333333333333,-0.0010304872564533343,-0.00979502242138807,0.010363936193112922,6.222222222222222
18,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.053128604663201,0.00044371830971014583,-0.00044371830971014583,0.3588857708644879,0.018654595377329053,0.008333333333333333,-0.0010304872564533343,-0.009704606829806027,0.010363936193112922,6.7555555555555555
19,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.0,0.0,-0.0,0.3588857708644879,0.0,0.0,-0.0010304872564533343,-0.009704606829806027,0.010363936193112922,6.7555555555555555
20,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.053128604663201,0.00044371830971014464,-0.00044371830971014464,0.37676747492642615,0.01788170406193823,0.008333333333333333,-0.0010304872564533345,-0.009614191238223985,0.010363936193112924,7.288888888888889
21,gaussian,0.03,2.0,64,0.16821974923093402,0.00504659247692802,360,0.017709534887733667,0.00014790610323671467,-0.00014790610323671467,0.38256566408967085,0.005798189163244705,0.002777777777777778,-0.0010304872564533345,-0.009584052707696637,0.010363936193112922,7.466666666666667
