epsilon,a_1_over_Teff_from_Shor,r2_Shor,b_Shor,mean_jump,mean_Lambda_w,mean_Coh_ptr_w
0.05,0.19171219350403904,0.00938746791002576,0.0028028614153032764,0.0039375,-0.024271590678564492,0.9704194543754648
